Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status
ORD059689,2026-02-14,CUST01142,PROD0063,R002,Online,1,4222.04,3.21,4086.51,2427.87,1658.64,Credit Card,Completed
ORD059690,2024-02-26,CUST03435,PROD0026,R014,Online,4,12026.19,3.93,46214.24,28109.48,18104.76,UPI,Completed
ORD059691,2024-10-31,CUST03445,PROD0064,R009,Store,6,14023.42,4.86,80051.29,63477.42,16573.87,Debit Card,Completed
ORD059692,2024-05-22,CUST01426,PROD0144,R019,Store,4,2257.47,10.33,8097.09,5501.88,2595.21,UPI,Completed
ORD059693,2026-01-17,CUST00481,PROD0033,R010,Marketplace,4,8818.49,13.75,30423.79,26722.8,3700.99,Debit Card,Completed
ORD059694,2025-06-02,CUST02341,PROD0178,R022,Marketplace,1,4622.91,13.8,3984.95,2983.14,1001.81,Debit Card,Completed
ORD059695,2024-08-08,CUST01693,PROD0152,R020,Store,1,8156.28,12.57,7131.04,5542.06,1588.98,Debit Card,Completed
ORD059696,2024-02-27,CUST02130,PROD0119,R011,Online,1,15636.32,2.91,15181.3,9281.95,5899.35,Credit Card,Completed
ORD059697,2024-11-04,CUST01076,PROD0179,R001,Online,2,15031.47,12.36,26347.16,22758.06,3589.1,Net Banking,Completed
ORD059698,2024-07-23,CUST05947,PROD0172,R019,Marketplace,6,13612.05,22.95,62928.51,51029.16,11899.35,Credit Card,Pending
ORD059699,2025-03-20,CUST04794,PROD0180,R019,Store,1,1990.36,10.41,1783.16,1436.38,346.78,Credit Card,Completed
ORD059700,2024-08-11,CUST01354,PROD0017,R016,Online,5,9986.93,6.93,46474.18,41203.35,5270.83,UPI,Pending
ORD059701,2025-10-13,CUST01504,PROD0055,R001,Store,1,832.15,17.38,687.52,489.06,198.46,Credit Card,Completed
ORD059702,2024-04-21,CUST00657,PROD0160,R020,Store,2,9056.08,1.77,17791.57,11516.32,6275.25,UPI,Cancelled
ORD059703,2025-06-20,CUST04993,PROD0044,R019,Online,4,13681.96,16.74,45566.4,38493.8,7072.6,Credit Card,Completed
ORD059704,2025-10-20,CUST02373,PROD0087,R007,Online,3,3396.38,14.99,8661.79,6194.49,2467.3,Net Banking,Completed
ORD059705,2026-03-20,CUST03834,PROD0077,R024,Marketplace,1,1021.47,19.52,822.08,605.43,216.65,Debit Card,Completed
ORD059706,2024-09-03,CUST03779,PROD0123,R017,Online,1,10275.68,19.37,8285.28,6289.46,1995.82,UPI,Completed
ORD059707,2024-03-20,CUST00221,PROD0046,R004,Store,3,5767.09,13.61,14946.57,11695.08,3251.49,Credit Card,Completed
ORD059708,2025-06-07,CUST04987,PROD0156,R008,Online,1,891.52,23.15,685.13,753.72,-68.59,UPI,Completed
ORD059709,2025-11-30,CUST01197,PROD0148,R024,Marketplace,2,8761.87,0.0,17523.74,14265.32,3258.42,Net Banking,Pending
ORD059710,2025-07-01,CUST05734,PROD0016,R008,Online,1,5085.97,0.0,5085.97,3170.52,1915.45,Net Banking,Pending
ORD059711,2024-05-31,CUST02206,PROD0165,R019,Online,1,11488.02,0.0,11488.02,9096.28,2391.74,UPI,Completed
ORD059712,2026-03-11,CUST02632,PROD0163,R004,Marketplace,1,9897.91,10.77,8831.91,6426.64,2405.27,Net Banking,Completed
ORD059713,2025-02-23,CUST00131,PROD0150,R021,Marketplace,2,1301.37,4.42,2487.7,2029.56,458.14,UPI,Completed
ORD059714,2024-05-11,CUST03913,PROD0100,R017,Online,1,4090.74,12.01,3599.44,2775.11,824.33,UPI,Pending
ORD059715,2025-04-27,CUST03137,PROD0151,R018,Online,1,3808.36,15.56,3215.78,2980.04,235.74,Debit Card,Completed
ORD059716,2025-03-09,CUST05727,PROD0164,R023,Online,1,15495.6,2.59,15094.26,10433.0,4661.26,UPI,Completed
ORD059717,2024-02-25,CUST01423,PROD0032,R019,Marketplace,2,16577.15,2.8,32225.98,21017.02,11208.96,UPI,Completed
ORD059718,2024-04-27,CUST00358,PROD0155,R024,Online,3,2796.83,7.53,7758.69,5866.83,1891.86,UPI,Completed
ORD059719,2025-01-04,CUST01350,PROD0090,R007,Online,3,6354.08,13.12,16561.27,14384.43,2176.84,Debit Card,Completed
ORD059720,2024-09-20,CUST00035,PROD0148,R021,Online,1,8761.87,10.46,7845.38,7132.66,712.72,Debit Card,Completed
ORD059721,2025-12-01,CUST04635,PROD0141,R001,Online,4,1258.64,10.03,4529.59,3813.6,715.99,Credit Card,Completed
ORD059722,2025-06-03,CUST04941,PROD0005,R025,Marketplace,4,5395.83,5.35,20428.61,18044.0,2384.61,Credit Card,Completed
ORD059723,2025-10-08,CUST05782,PROD0160,R015,Online,3,9056.08,12.6,23745.04,17274.48,6470.56,UPI,Completed
ORD059724,2026-05-21,CUST04989,PROD0088,R006,Online,4,15469.47,1.77,60782.64,35878.24,24904.4,UPI,Completed
ORD059725,2025-02-12,CUST05469,PROD0038,R010,Online,1,5926.22,11.19,5263.08,4945.46,317.62,UPI,Completed
ORD059726,2024-02-04,CUST00826,PROD0011,R019,Online,1,4711.27,19.25,3804.35,3181.57,622.78,Credit Card,Completed
ORD059727,2025-08-13,CUST03109,PROD0087,R022,Store,1,3396.38,19.92,2719.82,2064.83,654.99,Debit Card,Completed
ORD059728,2025-10-19,CUST00442,PROD0095,R025,Store,2,2134.17,7.07,3966.57,3357.02,609.55,UPI,Completed
ORD059729,2024-09-23,CUST05547,PROD0034,R013,Marketplace,1,15512.32,4.72,14780.14,9428.55,5351.59,Debit Card,Completed
ORD059730,2024-08-09,CUST04525,PROD0081,R022,Store,1,255.39,21.78,199.77,164.69,35.08,UPI,Completed
ORD059731,2025-02-16,CUST00140,PROD0149,R012,Online,1,15077.01,11.59,13329.58,9352.22,3977.36,UPI,Completed
ORD059732,2025-08-21,CUST03945,PROD0097,R002,Marketplace,4,11000.04,21.28,34636.93,26050.64,8586.29,UPI,Completed
ORD059733,2024-09-11,CUST03781,PROD0031,R024,Store,1,3348.21,16.28,2803.12,2059.62,743.5,Net Banking,Completed
ORD059734,2025-09-01,CUST01733,PROD0042,R006,Store,4,19236.44,9.6,69558.97,45790.56,23768.41,UPI,Completed
ORD059735,2025-04-11,CUST02107,PROD0031,R005,Online,3,3348.21,4.48,9594.63,6178.86,3415.77,UPI,Completed
ORD059736,2026-02-22,CUST05938,PROD0169,R025,Online,3,6354.88,8.19,17503.25,11637.51,5865.74,Net Banking,Completed
ORD059737,2025-06-01,CUST05466,PROD0136,R011,Online,1,14567.99,12.33,12771.76,11854.01,917.75,Net Banking,Completed
ORD059738,2024-08-20,CUST03505,PROD0078,R008,Online,1,11816.08,9.34,10712.46,7951.35,2761.11,UPI,Completed
ORD059739,2024-01-15,CUST02307,PROD0059,R022,Store,1,4032.23,0.16,4025.78,3306.35,719.43,UPI,Completed
ORD059740,2024-11-24,CUST03449,PROD0086,R012,Store,1,4398.02,10.32,3944.14,3445.13,499.01,Credit Card,Completed
ORD059741,2025-06-24,CUST05959,PROD0070,R023,Store,4,13770.36,11.84,48559.8,33904.88,14654.92,Net Banking,Completed
ORD059742,2024-07-10,CUST02822,PROD0150,R009,Online,1,1301.37,11.33,1153.92,1014.78,139.14,UPI,Completed
ORD059743,2026-01-15,CUST00695,PROD0143,R010,Online,2,4810.17,5.55,9086.41,6146.74,2939.67,Credit Card,Cancelled
ORD059744,2025-07-31,CUST02242,PROD0032,R010,Store,1,16577.15,14.14,14233.14,10508.51,3724.63,Debit Card,Completed
ORD059745,2026-05-28,CUST05818,PROD0170,R006,Store,3,15086.92,10.8,40372.6,35918.52,4454.08,UPI,Completed
ORD059746,2024-04-06,CUST05687,PROD0054,R021,Store,2,17939.72,0.0,35879.44,23247.64,12631.8,Debit Card,Completed
ORD059747,2024-08-17,CUST04815,PROD0034,R001,Online,1,15512.32,10.43,13894.39,9428.55,4465.84,Credit Card,Completed
ORD059748,2024-08-02,CUST05728,PROD0113,R021,Marketplace,2,14425.18,4.93,27428.04,23201.94,4226.1,Net Banking,Completed
ORD059749,2025-09-23,CUST02690,PROD0154,R023,Store,1,2368.51,4.04,2272.82,1670.73,602.09,Cash,Completed
ORD059750,2024-05-20,CUST04895,PROD0059,R012,Store,1,4032.23,6.03,3789.09,3306.35,482.74,Credit Card,Completed
ORD059751,2025-04-12,CUST00171,PROD0009,R020,Online,1,6992.14,8.44,6402.0,4710.9,1691.1,Net Banking,Completed
ORD059752,2024-03-11,CUST00587,PROD0031,R015,Online,1,3348.21,7.52,3096.42,2059.62,1036.8,UPI,Completed
ORD059753,2026-04-04,CUST00594,PROD0153,R010,Store,1,8234.87,12.56,7200.57,5422.61,1777.96,Credit Card,Completed
ORD059754,2025-11-21,CUST02663,PROD0161,R004,Store,3,15765.29,1.68,46501.3,31778.04,14723.26,Net Banking,Completed
ORD059755,2025-12-25,CUST03511,PROD0058,R001,Marketplace,1,2824.28,6.4,2643.53,1818.81,824.72,Credit Card,Completed
ORD059756,2025-06-23,CUST02369,PROD0073,R007,Online,3,8656.25,8.64,23725.05,15401.94,8323.11,UPI,Completed
ORD059757,2026-05-11,CUST04377,PROD0009,R023,Marketplace,6,6992.14,13.91,36117.2,28265.4,7851.8,Credit Card,Completed
ORD059758,2025-10-24,CUST03042,PROD0036,R018,Online,2,15593.56,7.66,28798.19,21012.44,7785.75,UPI,Completed
ORD059759,2024-05-04,CUST03011,PROD0110,R009,Online,4,448.54,6.78,1672.52,1327.2,345.32,Net Banking,Completed
ORD059760,2024-12-06,CUST02343,PROD0060,R007,Marketplace,3,15188.92,3.59,43930.91,32425.14,11505.77,UPI,Completed
ORD059761,2026-05-30,CUST02217,PROD0126,R015,Online,3,11737.65,6.32,32987.49,26089.71,6897.78,Net Banking,Pending
ORD059762,2024-09-13,CUST04463,PROD0178,R003,Marketplace,2,4622.91,6.79,8618.03,5966.28,2651.75,UPI,Completed
ORD059763,2026-05-13,CUST02143,PROD0139,R013,Marketplace,2,1777.94,5.47,3361.37,2173.62,1187.75,UPI,Pending
ORD059764,2024-12-09,CUST01202,PROD0073,R002,Online,2,8656.25,0.0,17312.5,10267.96,7044.54,Debit Card,Completed
ORD059765,2024-07-17,CUST05177,PROD0100,R004,Store,1,4090.74,6.5,3824.84,2775.11,1049.73,Net Banking,Completed
ORD059766,2024-06-11,CUST02686,PROD0020,R018,Store,1,4124.29,0.0,4124.29,2372.24,1752.05,Credit Card,Completed
ORD059767,2024-10-18,CUST01427,PROD0063,R009,Online,2,4222.04,2.23,8255.78,4855.74,3400.04,Credit Card,Completed
ORD059768,2025-06-09,CUST00816,PROD0165,R024,Store,3,11488.02,5.65,32516.84,27288.84,5228.0,UPI,Completed
ORD059769,2024-07-02,CUST03356,PROD0045,R020,Store,2,2884.24,13.6,4983.97,3686.1,1297.87,UPI,Cancelled
ORD059770,2024-03-02,CUST01955,PROD0086,R020,Online,3,4398.02,6.45,12343.04,10335.39,2007.65,UPI,Completed
ORD059771,2026-06-26,CUST01851,PROD0100,R025,Store,2,4090.74,7.29,7585.05,5550.22,2034.83,Debit Card,Completed
ORD059772,2025-09-06,CUST02724,PROD0006,R016,Online,3,13675.14,17.78,33731.1,27806.67,5924.43,Debit Card,Completed
ORD059773,2026-05-04,CUST04744,PROD0154,R007,Store,2,2368.51,6.67,4421.06,3341.46,1079.6,UPI,Completed
ORD059774,2025-05-23,CUST03713,PROD0131,R023,Online,1,8773.69,11.29,7783.14,6284.21,1498.93,UPI,Completed
ORD059775,2024-05-21,CUST03263,PROD0064,R012,Online,1,14023.42,5.25,13287.19,10579.57,2707.62,UPI,Completed
ORD059776,2024-07-08,CUST01955,PROD0129,R020,Online,2,5163.83,9.19,9378.55,6737.32,2641.23,Net Banking,Completed
ORD059777,2025-09-21,CUST01740,PROD0143,R001,Online,3,4810.17,9.14,13111.56,9220.11,3891.45,Net Banking,Completed
ORD059778,2025-12-29,CUST01033,PROD0097,R007,Store,2,11000.04,11.65,19437.07,13025.32,6411.75,UPI,Completed
ORD059779,2025-06-17,CUST04563,PROD0150,R014,Online,2,1301.37,12.77,2270.37,2029.56,240.81,Net Banking,Completed
ORD059780,2025-05-07,CUST02141,PROD0056,R010,Online,1,4052.4,1.91,3975.0,3313.82,661.18,UPI,Completed
ORD059781,2025-09-16,CUST00134,PROD0089,R001,Store,2,18354.57,11.42,32516.96,23533.22,8983.74,Net Banking,Completed
ORD059782,2025-09-04,CUST03241,PROD0037,R003,Online,1,9731.05,7.57,8994.41,5750.06,3244.35,UPI,Completed
ORD059783,2024-01-29,CUST01560,PROD0022,R002,Online,2,15694.57,8.58,28695.95,23178.02,5517.93,Net Banking,Completed
ORD059784,2025-03-31,CUST01664,PROD0175,R013,Marketplace,3,8066.73,14.19,20766.18,18615.09,2151.09,Credit Card,Completed
ORD059785,2025-08-09,CUST01135,PROD0070,R006,Online,1,13770.36,3.29,13317.32,8476.22,4841.1,Debit Card,Cancelled
ORD059786,2024-12-15,CUST03926,PROD0048,R017,Store,2,4193.34,14.93,7134.55,6711.4,423.15,UPI,Pending
ORD059787,2025-11-29,CUST03076,PROD0113,R011,Online,1,14425.18,13.4,12492.21,11600.97,891.24,Net Banking,Completed
ORD059788,2026-05-03,CUST01480,PROD0105,R010,Online,5,10597.29,7.57,48975.38,32699.3,16276.08,Debit Card,Completed
ORD059789,2025-06-10,CUST01613,PROD0086,R005,Online,1,4398.02,13.83,3789.77,3445.13,344.64,Cash,Completed
ORD059790,2025-10-22,CUST05279,PROD0153,R010,Online,2,8234.87,20.6,13076.97,10845.22,2231.75,Credit Card,Completed
ORD059791,2024-04-20,CUST03623,PROD0088,R021,Marketplace,3,15469.47,9.4,42046.02,26908.68,15137.34,Credit Card,Completed
ORD059792,2025-08-23,CUST03353,PROD0040,R019,Online,3,7125.69,0.52,21265.91,13295.19,7970.72,Net Banking,Completed
ORD059793,2024-09-03,CUST04252,PROD0091,R022,Store,4,2345.0,5.57,8857.53,5465.36,3392.17,Credit Card,Completed
ORD059794,2026-04-24,CUST02637,PROD0116,R013,Store,2,1812.54,7.41,3356.46,2946.12,410.34,UPI,Completed
ORD059795,2024-03-11,CUST04632,PROD0108,R025,Online,1,12361.97,3.38,11944.14,9315.9,2628.24,Debit Card,Pending
ORD059796,2024-04-22,CUST05672,PROD0055,R005,Store,5,832.15,12.2,3653.14,2445.3,1207.84,UPI,Completed
ORD059797,2025-04-10,CUST05102,PROD0043,R010,Marketplace,1,18076.17,14.9,15382.82,11222.65,4160.17,Credit Card,Completed
ORD059798,2025-01-30,CUST05052,PROD0126,R011,Store,2,11737.65,3.06,22756.96,17393.14,5363.82,Net Banking,Completed
ORD059799,2026-04-08,CUST03087,PROD0052,R009,Online,6,16337.81,9.1,89106.42,71423.94,17682.48,Credit Card,Completed
ORD059800,2024-02-16,CUST05461,PROD0002,R002,Store,2,6109.4,8.91,11130.1,8931.76,2198.34,UPI,Completed
ORD059801,2026-03-04,CUST00566,PROD0108,R025,Online,1,12361.97,10.61,11050.36,9315.9,1734.46,Credit Card,Completed
ORD059802,2025-08-03,CUST04696,PROD0060,R003,Marketplace,3,15188.92,9.62,41183.24,32425.14,8758.1,Credit Card,Completed
ORD059803,2024-08-30,CUST05562,PROD0050,R012,Online,2,7609.14,17.3,12585.52,12460.38,125.14,Net Banking,Completed
ORD059804,2025-03-31,CUST02639,PROD0065,R017,Online,2,4366.12,13.79,7528.06,6807.8,720.26,Credit Card,Pending
ORD059805,2024-07-01,CUST05125,PROD0104,R025,Online,2,5323.97,11.25,9450.05,6978.78,2471.27,UPI,Completed
ORD059806,2024-11-20,CUST01063,PROD0155,R014,Store,5,2796.83,2.77,13596.79,9778.05,3818.74,Net Banking,Cancelled
ORD059807,2024-12-07,CUST05741,PROD0066,R007,Store,1,6135.56,18.06,5027.48,4788.78,238.7,UPI,Completed
ORD059808,2025-08-06,CUST04684,PROD0116,R006,Marketplace,1,1812.54,10.62,1620.05,1473.06,146.99,Credit Card,Completed
ORD059809,2025-02-06,CUST00385,PROD0151,R011,Online,3,3808.36,1.46,11258.27,8940.12,2318.15,UPI,Completed
ORD059810,2025-11-04,CUST04756,PROD0041,R004,Store,1,2219.7,12.49,1942.46,1288.04,654.42,Cash,Completed
ORD059811,2026-02-01,CUST05573,PROD0059,R020,Online,2,4032.23,16.82,6708.02,6612.7,95.32,Credit Card,Completed
ORD059812,2025-12-03,CUST02140,PROD0156,R008,Online,1,891.52,8.74,813.6,753.72,59.88,Net Banking,Completed
ORD059813,2025-09-29,CUST05596,PROD0107,R020,Online,2,8149.76,0.0,16299.52,13764.36,2535.16,UPI,Completed
ORD059814,2024-06-26,CUST05138,PROD0135,R004,Store,1,11613.45,6.94,10807.48,8798.64,2008.84,Net Banking,Completed
ORD059815,2024-08-28,CUST04631,PROD0135,R023,Online,2,11613.45,12.94,20221.34,17597.28,2624.06,UPI,Completed
ORD059816,2026-02-23,CUST03178,PROD0101,R019,Marketplace,1,12071.69,10.83,10764.33,7673.96,3090.37,UPI,Completed
ORD059817,2025-09-24,CUST02450,PROD0036,R016,Store,1,15593.56,21.36,12262.78,10506.22,1756.56,UPI,Completed
ORD059818,2024-03-21,CUST05675,PROD0117,R012,Online,1,2739.8,5.54,2588.02,2068.69,519.33,Debit Card,Pending
ORD059819,2026-04-26,CUST04552,PROD0174,R010,Online,2,2332.87,15.97,3920.62,3764.1,156.52,Net Banking,Completed
ORD059820,2024-10-21,CUST04022,PROD0035,R001,Online,2,717.8,5.66,1354.35,1106.78,247.57,UPI,Completed
ORD059821,2025-09-04,CUST03507,PROD0026,R004,Store,6,12026.19,7.23,66940.18,42164.22,24775.96,UPI,Completed
ORD059822,2024-06-07,CUST04924,PROD0128,R022,Marketplace,2,6488.56,15.26,10996.81,7417.48,3579.33,UPI,Completed
ORD059823,2025-02-09,CUST03188,PROD0027,R016,Store,6,10298.65,7.54,57132.79,49297.26,7835.53,Debit Card,Completed
ORD059824,2024-02-27,CUST02456,PROD0151,R006,Store,1,3808.36,22.08,2967.47,2980.04,-12.57,Net Banking,Completed
ORD059825,2025-06-20,CUST04146,PROD0041,R024,Marketplace,3,2219.7,1.84,6536.57,3864.12,2672.45,Debit Card,Completed
ORD059826,2024-10-01,CUST02644,PROD0064,R006,Store,1,14023.42,1.99,13744.35,10579.57,3164.78,Net Banking,Completed
ORD059827,2024-02-23,CUST00697,PROD0049,R019,Online,1,1295.82,13.87,1116.09,1040.43,75.66,Net Banking,Completed
ORD059828,2024-07-17,CUST04016,PROD0060,R017,Marketplace,2,15188.92,6.73,28333.41,21616.76,6716.65,UPI,Completed
ORD059829,2024-01-02,CUST00405,PROD0067,R018,Store,2,4228.87,5.62,7982.42,5094.8,2887.62,Net Banking,Completed
ORD059830,2024-11-30,CUST05519,PROD0042,R017,Online,3,19236.44,4.08,55354.78,34342.92,21011.86,UPI,Completed
ORD059831,2024-01-22,CUST01369,PROD0052,R022,Store,2,16337.81,8.98,29741.35,23807.98,5933.37,Debit Card,Completed
ORD059832,2025-05-08,CUST00967,PROD0148,R024,Online,1,8761.87,0.0,8761.87,7132.66,1629.21,Credit Card,Cancelled
ORD059833,2024-06-14,CUST05024,PROD0038,R012,Online,3,5926.22,0.0,17778.66,14836.38,2942.28,UPI,Completed
ORD059834,2024-04-26,CUST03031,PROD0109,R021,Online,2,8971.66,9.95,16157.96,10352.22,5805.74,UPI,Completed
ORD059835,2026-02-13,CUST00115,PROD0101,R024,Online,1,12071.69,7.62,11151.83,7673.96,3477.87,UPI,Completed
ORD059836,2026-05-22,CUST01071,PROD0134,R017,Marketplace,1,6640.83,14.75,5661.31,4880.75,780.56,UPI,Completed
ORD059837,2024-12-08,CUST04522,PROD0108,R019,Store,1,12361.97,9.35,11206.13,9315.9,1890.23,UPI,Completed
ORD059838,2025-07-31,CUST01003,PROD0009,R011,Online,1,6992.14,18.35,5709.08,4710.9,998.18,UPI,Completed
ORD059839,2026-06-02,CUST00091,PROD0039,R011,Online,1,759.95,14.12,652.65,578.81,73.84,Net Banking,Completed
ORD059840,2024-10-15,CUST02565,PROD0098,R003,Store,1,15512.35,9.06,14106.93,9233.2,4873.73,UPI,Completed
ORD059841,2024-12-03,CUST04567,PROD0031,R006,Online,4,3348.21,10.0,12053.56,8238.48,3815.08,UPI,Completed
ORD059842,2024-04-30,CUST01126,PROD0089,R022,Online,1,18354.57,3.52,17708.49,11766.61,5941.88,UPI,Completed
ORD059843,2026-05-25,CUST03349,PROD0173,R020,Store,6,1727.4,13.55,8960.02,8105.64,854.38,Credit Card,Cancelled
ORD059844,2024-05-14,CUST03297,PROD0057,R009,Marketplace,2,9379.9,3.79,18048.8,14395.12,3653.68,Net Banking,Completed
ORD059845,2024-11-10,CUST03273,PROD0016,R004,Store,1,5085.97,4.63,4850.49,3170.52,1679.97,Cash,Completed
ORD059846,2025-12-28,CUST01817,PROD0133,R016,Marketplace,2,12376.92,4.52,23634.97,14699.44,8935.53,Net Banking,Completed
ORD059847,2025-05-18,CUST02969,PROD0176,R020,Online,3,12006.69,12.93,31362.67,20862.33,10500.34,Credit Card,Pending
ORD059848,2024-09-23,CUST00814,PROD0024,R012,Online,1,6673.1,19.38,5379.85,5167.32,212.53,UPI,Completed
ORD059849,2024-05-19,CUST00851,PROD0178,R010,Online,2,4622.91,2.33,9030.39,5966.28,3064.11,Credit Card,Completed
ORD059850,2025-10-19,CUST05825,PROD0131,R020,Online,5,8773.69,4.84,41745.22,31421.05,10324.17,Debit Card,Completed
ORD059851,2025-04-29,CUST04416,PROD0152,R009,Online,1,8156.28,5.78,7684.85,5542.06,2142.79,Debit Card,Completed
ORD059852,2025-01-19,CUST01472,PROD0115,R011,Store,1,16930.95,12.66,14787.49,11628.75,3158.74,Debit Card,Completed
ORD059853,2024-04-30,CUST04898,PROD0064,R019,Online,4,14023.42,4.77,53418.01,42318.28,11099.73,Cash,Completed
ORD059854,2024-09-13,CUST01220,PROD0082,R024,Store,1,2212.72,10.69,1976.18,1858.71,117.47,Debit Card,Completed
ORD059855,2026-03-05,CUST05649,PROD0063,R018,Online,1,4222.04,5.18,4003.34,2427.87,1575.47,Debit Card,Completed
ORD059856,2024-09-03,CUST00333,PROD0148,R021,Online,4,8761.87,5.72,33042.76,28530.64,4512.12,UPI,Completed
ORD059857,2025-08-07,CUST00323,PROD0138,R020,Online,2,12600.9,10.71,22502.69,16322.0,6180.69,UPI,Completed
ORD059858,2025-03-24,CUST05177,PROD0011,R004,Online,5,4711.27,7.16,21869.72,15907.85,5961.87,Credit Card,Completed
ORD059859,2026-04-23,CUST04165,PROD0116,R005,Online,3,1812.54,6.53,5082.54,4419.18,663.36,Credit Card,Completed
ORD059860,2024-11-15,CUST00522,PROD0083,R020,Online,1,13634.93,13.31,11820.12,7971.65,3848.47,UPI,Completed
ORD059861,2025-07-14,CUST00124,PROD0028,R023,Marketplace,3,19962.64,9.96,53923.08,35504.67,18418.41,Credit Card,Completed
ORD059862,2025-12-20,CUST05384,PROD0002,R009,Store,1,6109.4,7.88,5627.98,4465.88,1162.1,Net Banking,Completed
ORD059863,2026-05-30,CUST01984,PROD0044,R020,Online,1,13681.96,14.06,11758.28,9623.45,2134.83,Net Banking,Completed
ORD059864,2026-01-31,CUST02320,PROD0163,R025,Store,2,9897.91,4.5,18905.01,12853.28,6051.73,Credit Card,Completed
ORD059865,2024-06-11,CUST00840,PROD0070,R003,Store,3,13770.36,7.05,38398.65,25428.66,12969.99,Net Banking,Completed
ORD059866,2024-06-17,CUST05575,PROD0052,R015,Marketplace,5,16337.81,10.52,73095.36,59519.95,13575.41,Debit Card,Completed
ORD059867,2025-06-30,CUST00644,PROD0015,R025,Online,3,18083.63,20.28,43248.81,35512.92,7735.89,Debit Card,Completed
ORD059868,2025-08-14,CUST00728,PROD0049,R006,Marketplace,1,1295.82,5.54,1224.03,1040.43,183.6,Debit Card,Completed
ORD059869,2024-10-30,CUST05524,PROD0126,R012,Online,3,11737.65,4.61,33589.63,26089.71,7499.92,Credit Card,Completed
ORD059870,2025-11-12,CUST04126,PROD0005,R010,Marketplace,4,5395.83,6.59,20160.98,18044.0,2116.98,UPI,Completed
ORD059871,2025-03-31,CUST05024,PROD0093,R012,Store,3,13725.41,10.1,37017.43,29223.63,7793.8,UPI,Completed
ORD059872,2026-01-21,CUST03225,PROD0106,R003,Store,1,4279.13,9.35,3879.03,2685.68,1193.35,UPI,Completed
ORD059873,2026-04-27,CUST03538,PROD0112,R018,Online,1,18905.22,5.62,17842.75,10810.09,7032.66,Credit Card,Completed
ORD059874,2026-02-12,CUST04575,PROD0037,R023,Marketplace,1,9731.05,8.54,8900.02,5750.06,3149.96,Net Banking,Completed
ORD059875,2024-12-21,CUST00049,PROD0043,R014,Online,3,18076.17,0.55,53930.25,33667.95,20262.3,UPI,Cancelled
ORD059876,2026-06-06,CUST03202,PROD0167,R022,Store,1,12170.89,7.95,11203.3,8526.67,2676.63,Cash,Completed
ORD059877,2024-12-16,CUST01634,PROD0064,R017,Online,1,14023.42,5.09,13309.63,10579.57,2730.06,Credit Card,Completed
ORD059878,2024-04-20,CUST02748,PROD0133,R003,Online,4,12376.92,14.01,42571.65,29398.88,13172.77,UPI,Completed
ORD059880,2024-10-17,CUST01519,PROD0102,R012,Store,1,5276.76,6.27,4945.91,3128.13,1817.78,UPI,Completed
ORD059881,2024-09-29,CUST04862,PROD0086,R009,Marketplace,1,4398.02,7.67,4060.69,3445.13,615.56,UPI,Completed
ORD059882,2025-11-17,CUST05059,PROD0050,R002,Online,1,7609.14,13.18,6606.26,6230.19,376.07,Net Banking,Pending
ORD059883,2024-10-12,CUST02517,PROD0099,R001,Store,1,5204.8,0.0,5204.8,3200.05,2004.75,Cash,Completed
ORD059884,2026-01-25,CUST01823,PROD0001,R005,Online,3,12001.3,9.9,32439.51,24581.85,7857.66,Net Banking,Completed
ORD059885,2024-01-09,CUST04052,PROD0038,R018,Marketplace,1,5926.22,13.69,5114.92,4945.46,169.46,UPI,Completed
ORD059886,2026-03-01,CUST05680,PROD0083,R008,Marketplace,5,13634.93,8.8,62175.28,39858.25,22317.03,Debit Card,Completed
ORD059887,2024-02-14,CUST03778,PROD0158,R010,Marketplace,6,16109.18,10.41,86593.29,66504.96,20088.33,Cash,Completed
ORD059888,2024-03-05,CUST03708,PROD0008,R020,Online,3,8891.61,11.81,23524.53,15544.92,7979.61,UPI,Completed
ORD059889,2024-05-19,CUST01968,PROD0114,R025,Marketplace,1,5547.1,2.53,5406.76,3942.53,1464.23,Debit Card,Cancelled
ORD059890,2024-12-02,CUST03816,PROD0006,R015,Store,5,13675.14,13.33,59261.22,46344.45,12916.77,Credit Card,Completed
ORD059891,2025-11-16,CUST05456,PROD0002,R015,Online,6,6109.4,10.09,32957.77,26795.28,6162.49,Debit Card,Completed
ORD059892,2025-11-03,CUST00092,PROD0148,R021,Online,1,8761.87,8.77,7993.45,7132.66,860.79,UPI,Pending
ORD059893,2025-10-01,CUST02577,PROD0043,R016,Online,3,18076.17,7.6,50107.14,33667.95,16439.19,Credit Card,Pending
ORD059894,2024-10-04,CUST03987,PROD0085,R001,Online,5,7374.91,22.58,28548.28,30182.65,-1634.37,Credit Card,Completed
ORD059895,2024-01-10,CUST03783,PROD0072,R016,Marketplace,2,6813.77,3.01,13217.35,11089.34,2128.01,Net Banking,Completed
ORD059896,2024-12-11,CUST01106,PROD0152,R023,Store,2,8156.28,9.01,14842.8,11084.12,3758.68,UPI,Completed
ORD059897,2025-02-01,CUST02086,PROD0147,R003,Online,1,5213.69,15.99,4380.02,3277.01,1103.01,Debit Card,Completed
ORD059898,2024-08-04,CUST03546,PROD0114,R021,Online,5,5547.1,3.46,26775.85,19712.65,7063.2,Credit Card,Completed
