Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status,Gross_Sales,Discount_Amount,Profit_Margin_Percent,Selling_Price_Per_Unit,Cost_Per_Unit,Year,Month,Month_Name,Quarter
ORD053553,2025-12-24,CUST02279,PROD0021,R003,Online,3,18499.86,6.52,51881.01,32928.78,18952.23,UPI,Completed,55499.58,3618.5726159999995,36.53018705688266,17293.670000000002,10976.26,2025,12,December,Q4
ORD053554,2025-02-16,CUST03106,PROD0018,R025,Online,2,12486.26,7.81,23022.17,20687.38,2334.79,UPI,Completed,24972.52,1950.353812,10.141485359546907,11511.085,10343.69,2025,2,February,Q1
ORD053555,2024-01-18,CUST05662,PROD0113,R013,Online,2,14425.18,18.61,23481.31,23201.94,279.37,UPI,Completed,28850.36,5369.051996,1.1897547453698283,11740.655,11600.97,2024,1,January,Q1
ORD053556,2025-10-04,CUST01301,PROD0043,R015,Marketplace,2,18076.17,13.56,31250.08,22445.3,8804.78,Credit Card,Completed,36152.34,4902.257304,28.17522387142689,15625.04,11222.65,2025,10,October,Q4
ORD053557,2026-06-14,CUST03787,PROD0107,R011,Online,1,8149.76,4.99,7743.09,6882.18,860.91,UPI,Completed,8149.76,406.673024,11.11842946420615,7743.09,6882.18,2026,6,June,Q2
ORD053558,2025-09-14,CUST05635,PROD0015,R017,Online,1,18083.63,0.0,18083.63,11837.64,6245.99,Cash,Pending,18083.63,0.0,34.53947022804603,18083.63,11837.64,2025,9,September,Q3
ORD053559,2024-05-07,CUST01768,PROD0055,R022,Online,1,832.15,21.08,656.73,489.06,167.67,UPI,Completed,832.15,175.41722,25.531040153487734,656.73,489.06,2024,5,May,Q2
ORD053560,2024-04-23,CUST00747,PROD0003,R006,Marketplace,2,15842.07,0.0,31684.14,22590.06,9094.08,UPI,Completed,31684.14,0.0,28.702309736038284,15842.07,11295.03,2024,4,April,Q2
ORD053561,2026-01-06,CUST03840,PROD0165,R010,Online,3,11488.02,12.01,30324.93,27288.84,3036.09,Cash,Completed,34464.06,4139.133605999999,10.01186152779248,10108.31,9096.28,2026,1,January,Q1
ORD053562,2024-05-25,CUST01209,PROD0066,R008,Marketplace,2,6135.56,20.78,9721.18,9577.56,143.62,UPI,Completed,12271.12,2549.938736,1.4773926622076745,4860.59,4788.78,2024,5,May,Q2
ORD053563,2026-06-06,CUST00708,PROD0035,R017,Online,4,717.8,23.75,2189.29,2213.56,-24.27,UPI,Completed,2871.2,681.91,-1.108578580270316,547.3225,553.39,2026,6,June,Q2
ORD053564,2024-07-09,CUST05078,PROD0142,R010,Online,5,2133.87,11.51,9441.31,8818.15,623.16,Cash,Pending,10669.349999999999,1228.0421849999998,6.600355247312079,1888.262,1763.6299999999999,2024,7,July,Q3
ORD053565,2025-09-11,CUST02873,PROD0041,R020,Online,1,2219.7,9.71,2004.17,1288.04,716.13,Net Banking,Pending,2219.7,215.53287,35.731998782538405,2004.17,1288.04,2025,9,September,Q3
ORD053566,2025-06-14,CUST03061,PROD0058,R002,Online,3,2824.28,9.34,7681.48,5456.43,2225.05,Credit Card,Completed,8472.84,791.363256,28.966423137207936,2560.4933333333333,1818.8100000000002,2025,6,June,Q2
ORD053567,2024-05-30,CUST02098,PROD0018,R012,Online,1,12486.26,7.22,11584.75,10343.69,1241.06,Credit Card,Completed,12486.26,901.507972,10.712876842400568,11584.75,10343.69,2024,5,May,Q2
ORD053568,2026-05-01,CUST01508,PROD0125,R003,Online,1,12200.98,1.49,12019.19,10101.45,1917.74,UPI,Completed,12200.98,181.79460199999997,15.955650921567926,12019.19,10101.45,2026,5,May,Q2
ORD053569,2025-11-25,CUST03577,PROD0131,R013,Marketplace,2,8773.69,3.66,16905.15,12568.42,4336.73,UPI,Completed,17547.38,642.2341080000001,25.65330683253328,8452.575,6284.21,2025,11,November,Q4
ORD053570,2026-03-02,CUST05626,PROD0162,R025,Online,3,14802.17,3.87,42687.98,26181.63,16506.35,Credit Card,Completed,44406.51,1718.531937,38.667442216755155,14229.326666666668,8727.210000000001,2026,3,March,Q1
ORD053571,2025-04-11,CUST02879,PROD0052,R004,Store,2,16337.81,19.07,26444.38,23807.98,2636.4,Credit Card,Cancelled,32675.62,6231.240734,9.969604127606697,13222.19,11903.99,2025,4,April,Q2
ORD053572,2024-06-02,CUST05908,PROD0102,R003,Online,3,5276.76,16.02,13294.27,9384.39,3909.88,Credit Card,Completed,15830.28,2536.010856,29.410264723072423,4431.423333333333,3128.1299999999997,2024,6,June,Q2
ORD053573,2024-08-12,CUST03241,PROD0016,R003,Online,3,5085.97,26.08,11278.65,9511.56,1767.09,UPI,Completed,15257.91,3979.262928,15.667566597066138,3759.5499999999997,3170.52,2024,8,August,Q3
ORD053574,2025-05-18,CUST03631,PROD0031,R006,Online,1,3348.21,14.19,2873.1,2059.62,813.48,Debit Card,Completed,3348.21,475.110999,28.313668163307927,2873.1,2059.62,2025,5,May,Q2
ORD053575,2025-07-19,CUST05638,PROD0100,R014,Online,3,4090.74,12.45,10744.33,8325.33,2419.0,Debit Card,Completed,12272.22,1527.89139,22.514200513200915,3581.443333333333,2775.11,2025,7,July,Q3
ORD053576,2025-09-02,CUST05698,PROD0100,R010,Marketplace,5,4090.74,6.11,19203.98,13875.55,5328.43,Credit Card,Completed,20453.699999999997,1249.7210699999998,27.746487967598387,3840.796,2775.1099999999997,2025,9,September,Q3
ORD053577,2025-08-23,CUST05214,PROD0044,R025,Store,1,13681.96,10.32,12269.98,9623.45,2646.53,Debit Card,Completed,13681.96,1411.978272,21.569146811975244,12269.98,9623.45,2025,8,August,Q3
ORD053578,2025-11-03,CUST05548,PROD0140,R014,Online,1,16058.37,7.64,14831.51,9554.02,5277.49,Cash,Completed,16058.37,1226.859468,35.582958174858796,14831.51,9554.02,2025,11,November,Q4
ORD053579,2024-02-26,CUST01555,PROD0137,R017,Online,3,2135.82,5.32,6066.58,4208.73,1857.85,Cash,Completed,6407.460000000001,340.87687200000005,30.62433858945238,2022.1933333333334,1402.9099999999999,2024,2,February,Q1
ORD053580,2025-09-25,CUST01310,PROD0107,R013,Online,6,8149.76,8.97,44512.36,41293.08,3219.28,Debit Card,Completed,48898.56,4386.2008319999995,7.232328279156622,7418.7266666666665,6882.18,2025,9,September,Q3
ORD053581,2026-05-30,CUST04208,PROD0108,R021,Online,4,12361.97,15.71,41679.62,37263.6,4416.02,Credit Card,Completed,49447.88,7768.261948,10.595154178468997,10419.905,9315.9,2026,5,May,Q2
ORD053582,2025-01-27,CUST02157,PROD0109,R002,Online,1,8971.66,8.66,8194.71,5176.11,3018.6,Credit Card,Completed,8971.66,776.945756,36.835958807572204,8194.71,5176.11,2025,1,January,Q1
ORD053583,2024-04-10,CUST03874,PROD0107,R006,Online,2,8149.76,19.72,13085.25,13764.36,-679.11,UPI,Completed,16299.52,3214.265344,-5.189889379262911,6542.625,6882.18,2024,4,April,Q2
ORD053584,2026-04-11,CUST04534,PROD0088,R021,Store,2,15469.47,13.2,26855.0,17939.12,8915.88,UPI,Pending,30938.94,4083.94008,33.20007447402718,13427.5,8969.56,2026,4,April,Q2
ORD053585,2026-01-10,CUST04932,PROD0130,R002,Store,1,9115.86,11.69,8050.22,5430.37,2619.85,UPI,Cancelled,9115.86,1065.644034,32.543831100268065,8050.22,5430.37,2026,1,January,Q1
ORD053586,2024-07-21,CUST04106,PROD0018,R006,Online,2,12486.26,7.49,23102.08,20687.38,2414.7,UPI,Completed,24972.52,1870.4417480000002,10.452305593262597,11551.04,10343.69,2024,7,July,Q3
ORD053587,2025-08-19,CUST00595,PROD0101,R001,Online,5,12071.69,10.3,54141.53,38369.8,15771.73,Net Banking,Completed,60358.450000000004,6216.92035,29.13055837173423,10828.306,7673.960000000001,2025,8,August,Q3
ORD053588,2024-02-28,CUST00352,PROD0112,R023,Online,2,18905.22,13.23,32808.12,21620.18,11187.94,Credit Card,Completed,37810.44,5002.321212000001,34.101131061456734,16404.06,10810.09,2024,2,February,Q1
ORD053589,2024-07-27,CUST01948,PROD0009,R020,Marketplace,1,6992.14,16.37,5847.53,4710.9,1136.63,Debit Card,Pending,6992.14,1144.6133180000002,19.43777971211777,5847.53,4710.9,2024,7,July,Q3
ORD053590,2024-01-16,CUST05690,PROD0068,R001,Store,3,14057.37,0.0,42172.11,34323.42,7848.69,Credit Card,Pending,42172.11,0.0,18.611091548419083,14057.37,11441.14,2024,1,January,Q1
ORD053591,2026-06-19,CUST01166,PROD0145,R006,Marketplace,2,1029.53,19.85,1650.34,1456.12,194.22,UPI,Completed,2059.06,408.72341,11.768484069949222,825.17,728.06,2026,6,June,Q2
ORD053592,2025-07-09,CUST02277,PROD0168,R018,Online,4,7461.76,6.92,27781.62,18418.76,9362.86,Debit Card,Completed,29847.04,2065.415168,33.701634389931186,6945.405,4604.69,2025,7,July,Q3
ORD053593,2025-07-11,CUST01915,PROD0173,R006,Online,1,1727.4,8.86,1574.35,1350.94,223.41,UPI,Cancelled,1727.4,153.04764,14.190618350430336,1574.35,1350.94,2025,7,July,Q3
ORD053594,2026-02-04,CUST04491,PROD0169,R019,Online,3,6354.88,16.98,15827.46,11637.51,4189.95,Credit Card,Completed,19064.64,3237.1758720000003,26.47266206959297,5275.82,3879.17,2026,2,February,Q1
ORD053595,2026-06-24,CUST03148,PROD0177,R025,Online,1,6508.8,17.06,5398.4,4177.96,1220.44,Cash,Completed,6508.8,1110.40128,22.60743924125667,5398.4,4177.96,2026,6,June,Q2
ORD053596,2024-11-28,CUST04549,PROD0179,R020,Store,5,15031.47,8.44,68814.07,56895.15,11918.92,UPI,Completed,75157.34999999999,6343.280339999998,17.320469491195624,13762.814000000002,11379.03,2024,11,November,Q4
ORD053597,2025-05-09,CUST03407,PROD0092,R005,Online,6,3069.95,6.36,17248.21,12864.18,4384.03,UPI,Completed,18419.699999999997,1171.49292,25.417304172432964,2874.7016666666664,2144.03,2025,5,May,Q2
ORD053598,2025-07-23,CUST01046,PROD0056,R002,Online,1,4052.4,7.38,3753.33,3313.82,439.51,Net Banking,Completed,4052.4,299.06712,11.709868303613058,3753.33,3313.82,2025,7,July,Q3
ORD053599,2025-08-04,CUST04293,PROD0056,R016,Online,1,4052.4,12.41,3549.5,3313.82,235.68,UPI,Completed,4052.4,502.90283999999997,6.639808423721651,3549.5,3313.82,2025,8,August,Q3
ORD053600,2026-01-10,CUST02921,PROD0127,R024,Marketplace,1,2851.07,11.06,2535.74,2197.4,338.34,Net Banking,Completed,2851.07,315.328342,13.342850607712148,2535.74,2197.4,2026,1,January,Q1
ORD053601,2024-11-15,CUST03072,PROD0171,R017,Marketplace,3,13350.31,6.64,37391.55,29019.75,8371.8,Net Banking,Completed,40050.93,2659.381752,22.38955058027816,12463.85,9673.25,2024,11,November,Q4
ORD053602,2024-07-26,CUST02511,PROD0179,R005,Marketplace,1,15031.47,7.68,13877.05,11379.03,2498.02,Cash,Completed,15031.47,1154.416896,18.0010881275199,13877.05,11379.03,2024,7,July,Q3
ORD053603,2026-04-17,CUST05495,PROD0103,R022,Online,1,7340.57,13.81,6326.84,5408.41,918.43,Net Banking,Completed,7340.57,1013.732717,14.516409455589201,6326.84,5408.41,2026,4,April,Q2
ORD053604,2026-01-02,CUST03916,PROD0123,R003,Online,1,10275.68,8.44,9408.41,6289.46,3118.95,Credit Card,Completed,10275.68,867.267392,33.15065988833395,9408.41,6289.46,2026,1,January,Q1
ORD053605,2025-01-17,CUST03858,PROD0165,R003,Online,1,11488.02,5.41,10866.52,9096.28,1770.24,Debit Card,Completed,11488.02,621.501882,16.290772022689875,10866.52,9096.28,2025,1,January,Q1
ORD053606,2025-07-25,CUST02040,PROD0006,R003,Online,1,13675.14,8.21,12552.41,9268.89,3283.52,Credit Card,Completed,13675.14,1122.728994,26.15848271367809,12552.41,9268.89,2025,7,July,Q3
ORD053607,2024-10-07,CUST05735,PROD0080,R009,Marketplace,2,7106.65,18.16,11632.16,10772.26,859.9,Net Banking,Completed,14213.3,2581.13528,7.392436142556498,5816.08,5386.13,2024,10,October,Q4
ORD053608,2026-05-04,CUST00306,PROD0083,R017,Store,2,13634.93,5.44,25786.38,15943.3,9843.08,UPI,Completed,27269.86,1483.4803840000002,38.17162393480589,12893.19,7971.65,2026,5,May,Q2
ORD053609,2026-02-17,CUST00451,PROD0078,R002,Marketplace,2,11816.08,4.56,22554.53,15902.7,6651.83,Debit Card,Completed,23632.16,1077.6264959999999,29.49221287253603,11277.265,7951.35,2026,2,February,Q1
ORD053610,2024-12-14,CUST04765,PROD0012,R013,Online,1,332.97,14.88,283.42,224.47,58.95,Cash,Completed,332.97,49.54593600000001,20.799520146778633,283.42,224.47,2024,12,December,Q4
ORD053611,2026-05-02,CUST04504,PROD0097,R002,Store,3,11000.04,5.51,31181.81,19537.98,11643.83,Debit Card,Completed,33000.12,1818.306612,37.34173866109761,10393.936666666666,6512.66,2026,5,May,Q2
ORD053612,2024-11-14,CUST02290,PROD0048,R011,Online,3,4193.34,9.28,11412.59,10067.1,1345.49,Credit Card,Completed,12580.02,1167.4258559999998,11.789523675169265,3804.1966666666667,3355.7000000000003,2024,11,November,Q4
ORD053613,2026-06-14,CUST01319,PROD0163,R016,Online,4,9897.91,10.32,35505.78,25706.56,9799.22,UPI,Completed,39591.64,4085.8572480000003,27.59894304532952,8876.445,6426.64,2026,6,June,Q2
ORD053614,2025-10-27,CUST03794,PROD0156,R022,Marketplace,2,891.52,13.35,1545.0,1507.44,37.56,UPI,Completed,1783.04,238.03583999999998,2.4310679611650485,772.5,753.72,2025,10,October,Q4
ORD053615,2024-02-10,CUST04275,PROD0150,R016,Store,4,1301.37,11.74,4594.36,4059.12,535.24,UPI,Completed,5205.48,611.123352,11.649936008497376,1148.59,1014.78,2024,2,February,Q1
ORD053616,2024-11-04,CUST01377,PROD0069,R005,Online,6,5482.32,12.3,28847.97,20520.78,8327.19,Credit Card,Cancelled,32893.92,4045.9521600000003,28.865774610830503,4807.995,3420.1299999999997,2024,11,November,Q4
ORD053617,2025-12-15,CUST00329,PROD0063,R014,Marketplace,3,4222.04,1.05,12533.13,7283.61,5249.52,Cash,Completed,12666.119999999999,132.99426,41.88514760478827,4177.71,2427.87,2025,12,December,Q4
ORD053618,2026-01-11,CUST05401,PROD0174,R003,Online,2,2332.87,1.29,4605.55,3764.1,841.45,Credit Card,Completed,4665.74,60.18804599999999,18.27034773262694,2302.775,1882.05,2026,1,January,Q1
ORD053619,2024-05-31,CUST05456,PROD0108,R015,Online,1,12361.97,8.09,11361.89,9315.9,2045.99,UPI,Completed,12361.97,1000.0833729999999,18.007479389432568,11361.89,9315.9,2024,5,May,Q2
ORD053620,2026-04-28,CUST00113,PROD0069,R020,Store,1,5482.32,10.21,4922.58,3420.13,1502.45,Credit Card,Cancelled,5482.32,559.744872,30.52159639863649,4922.58,3420.13,2026,4,April,Q2
ORD053621,2025-04-01,CUST05978,PROD0169,R023,Online,1,6354.88,13.04,5526.2,3879.17,1647.03,UPI,Completed,6354.88,828.676352,29.80402446527451,5526.2,3879.17,2025,4,April,Q2
ORD053622,2025-03-31,CUST00274,PROD0174,R023,Online,1,2332.87,14.62,1991.8,1882.05,109.75,Debit Card,Completed,2332.87,341.065594,5.510091374636008,1991.8,1882.05,2025,3,March,Q1
ORD053623,2024-04-03,CUST00489,PROD0170,R021,Store,4,15086.92,9.59,54560.34,47891.36,6668.98,UPI,Pending,60347.68,5787.342511999999,12.223127641799886,13640.085,11972.84,2024,4,April,Q2
ORD053624,2025-01-25,CUST04846,PROD0104,R013,Store,6,5323.97,13.03,27781.54,20936.34,6845.2,Cash,Completed,31943.82,4162.279745999999,24.63938284198788,4630.256666666667,3489.39,2025,1,January,Q1
ORD053625,2025-10-01,CUST05617,PROD0026,R024,Online,1,12026.19,12.51,10521.71,7027.37,3494.34,UPI,Completed,12026.19,1504.4763690000002,33.210761368636845,10521.71,7027.37,2025,10,October,Q4
ORD053626,2024-08-16,CUST01597,PROD0095,R001,Store,4,2134.17,0.0,8536.68,6714.04,1822.64,UPI,Completed,8536.68,0.0,21.350689026647363,2134.17,1678.51,2024,8,August,Q3
ORD053627,2025-05-11,CUST01019,PROD0127,R013,Store,1,2851.07,5.04,2707.38,2197.4,509.98,UPI,Completed,2851.07,143.69392800000003,18.836661273999216,2707.38,2197.4,2025,5,May,Q2
ORD053628,2025-04-15,CUST00234,PROD0007,R020,Store,1,6620.23,15.7,5580.85,4508.15,1072.7,Cash,Completed,6620.23,1039.37611,19.22108639364971,5580.85,4508.15,2025,4,April,Q2
ORD053629,2025-08-07,CUST04886,PROD0090,R002,Store,1,6354.08,0.0,6354.08,4794.81,1559.27,Net Banking,Completed,6354.08,0.0,24.539665852491627,6354.08,4794.81,2025,8,August,Q3
ORD053630,2024-03-23,CUST01077,PROD0003,R022,Store,3,15842.07,7.78,43828.67,33885.09,9943.58,UPI,Completed,47526.21,3697.5391379999996,22.687387045967856,14609.556666666665,11295.029999999999,2024,3,March,Q1
ORD053631,2026-01-17,CUST04275,PROD0066,R016,Store,1,6135.56,11.03,5458.81,4788.78,670.03,UPI,Completed,6135.56,676.7522680000001,12.274286886702413,5458.81,4788.78,2026,1,January,Q1
ORD053632,2024-07-10,CUST03357,PROD0115,R001,Online,2,16930.95,4.53,32327.96,23257.5,9070.46,Credit Card,Completed,33861.9,1533.94407,28.057631845622176,16163.98,11628.75,2024,7,July,Q3
ORD053633,2025-03-31,CUST01108,PROD0103,R007,Online,1,7340.57,1.02,7265.7,5408.41,1857.29,UPI,Completed,7340.57,74.873814,25.562437204949283,7265.7,5408.41,2025,3,March,Q1
ORD053634,2026-05-29,CUST01631,PROD0027,R017,Online,3,10298.65,2.22,30210.06,24648.63,5561.43,Credit Card,Completed,30895.949999999997,685.8900900000001,18.40919879007192,10070.02,8216.210000000001,2026,5,May,Q2
ORD053635,2024-02-15,CUST05081,PROD0125,R022,Store,2,12200.98,0.0,24401.96,20202.9,4199.06,Credit Card,Completed,24401.96,0.0,17.207880022752274,12200.98,10101.45,2024,2,February,Q1
ORD053636,2025-04-06,CUST05273,PROD0109,R013,Store,1,8971.66,3.74,8636.12,5176.11,3460.01,Credit Card,Completed,8971.66,335.540084,40.064403922131696,8636.12,5176.11,2025,4,April,Q2
ORD053637,2025-07-16,CUST04685,PROD0133,R021,Marketplace,1,12376.92,23.65,9449.78,7349.72,2100.06,UPI,Completed,12376.92,2927.14158,22.22337451242251,9449.78,7349.72,2025,7,July,Q3
ORD053638,2026-01-01,CUST01100,PROD0082,R002,Marketplace,2,2212.72,8.25,4060.34,3717.42,342.92,Credit Card,Completed,4425.44,365.0988,8.445598151878906,2030.17,1858.71,2026,1,January,Q1
ORD053639,2025-09-02,CUST00332,PROD0063,R018,Store,1,4222.04,0.0,4222.04,2427.87,1794.17,Credit Card,Completed,4222.04,0.0,42.495334009151975,4222.04,2427.87,2025,9,September,Q3
ORD053640,2026-06-20,CUST01048,PROD0112,R009,Store,1,18905.22,9.96,17022.26,10810.09,6212.17,Credit Card,Completed,18905.22,1882.9599120000003,36.494390286601195,17022.26,10810.09,2026,6,June,Q2
ORD053641,2026-03-08,CUST02408,PROD0022,R021,Online,3,15694.57,9.05,42822.63,34767.03,8055.6,UPI,Completed,47083.71,4261.075755000001,18.811548940361675,14274.21,11589.01,2026,3,March,Q1
ORD053642,2024-04-10,CUST02069,PROD0041,R009,Marketplace,3,2219.7,9.03,6057.78,3864.12,2193.66,Credit Card,Completed,6659.099999999999,601.3167299999999,36.21227578419817,2019.26,1288.04,2024,4,April,Q2
ORD053643,2025-10-17,CUST00067,PROD0054,R021,Online,2,17939.72,7.43,33213.6,23247.64,9965.96,UPI,Completed,35879.44,2665.842392,30.005660331912225,16606.8,11623.82,2025,10,October,Q4
ORD053644,2024-08-22,CUST04030,PROD0150,R003,Online,1,1301.37,7.09,1209.1,1014.78,194.32,Cash,Completed,1301.37,92.267133,16.071458109337524,1209.1,1014.78,2024,8,August,Q3
ORD053645,2026-06-05,CUST01592,PROD0099,R019,Online,1,5204.8,16.46,4348.09,3200.05,1148.04,Net Banking,Completed,5204.8,856.7100800000001,26.40331731863876,4348.09,3200.05,2026,6,June,Q2
ORD053646,2024-11-08,CUST03791,PROD0130,R022,Store,1,9115.86,11.81,8039.28,5430.37,2608.91,UPI,Pending,9115.86,1076.5830660000001,32.452035505667176,8039.28,5430.37,2024,11,November,Q4
ORD053647,2024-12-27,CUST01805,PROD0094,R025,Online,4,12677.35,16.81,42185.15,37334.08,4851.07,Net Banking,Completed,50709.4,8524.25014,11.499473155838015,10546.2875,9333.52,2024,12,December,Q4
ORD053648,2026-04-08,CUST03751,PROD0014,R022,Marketplace,1,6922.67,23.74,5279.23,4671.12,608.11,Cash,Completed,6922.67,1643.4418579999997,11.518914690210504,5279.23,4671.12,2026,4,April,Q2
ORD053649,2026-02-23,CUST00040,PROD0014,R015,Online,6,6922.67,11.92,36584.93,28026.72,8558.21,Credit Card,Completed,41536.020000000004,4951.093584,23.392719351929877,6097.488333333334,4671.12,2026,2,February,Q1
ORD053650,2024-09-01,CUST05708,PROD0065,R018,Marketplace,2,4366.12,4.09,8375.09,6807.8,1567.29,Net Banking,Completed,8732.24,357.14861599999995,18.713709345213005,4187.545,3403.9,2024,9,September,Q3
ORD053651,2024-09-04,CUST01546,PROD0160,R023,Online,1,9056.08,14.21,7769.21,5758.16,2011.05,UPI,Completed,9056.08,1286.868968,25.884871177378393,7769.21,5758.16,2024,9,September,Q3
ORD053652,2024-09-19,CUST03662,PROD0069,R017,Online,1,5482.32,15.96,4607.34,3420.13,1187.21,UPI,Completed,5482.32,874.978272,25.767796602812034,4607.34,3420.13,2024,9,September,Q3
ORD053653,2024-06-11,CUST01266,PROD0037,R002,Store,2,9731.05,4.76,18535.7,11500.12,7035.58,Net Banking,Completed,19462.1,926.39596,37.95691557373069,9267.85,5750.06,2024,6,June,Q2
ORD053654,2025-09-24,CUST04320,PROD0081,R015,Marketplace,1,255.39,6.52,238.74,164.69,74.05,Cash,Completed,255.39,16.651428,31.0170059478931,238.74,164.69,2025,9,September,Q3
ORD053655,2024-07-15,CUST01349,PROD0128,R012,Online,1,6488.56,14.96,5517.87,3708.74,1809.13,UPI,Completed,6488.56,970.6885760000001,32.78674561017204,5517.87,3708.74,2024,7,July,Q3
ORD053656,2026-05-08,CUST01080,PROD0161,R005,Store,2,15765.29,0.56,31354.01,21185.36,10168.65,Net Banking,Completed,31530.58,176.57124800000003,32.43173680176794,15677.005,10592.68,2026,5,May,Q2
ORD053657,2025-06-25,CUST01527,PROD0128,R012,Online,2,6488.56,13.17,11268.03,7417.48,3850.55,UPI,Completed,12977.12,1709.086704,34.17234423408529,5634.015,3708.74,2025,6,June,Q2
ORD053658,2025-11-14,CUST01268,PROD0007,R009,Online,1,6620.23,8.39,6064.79,4508.15,1556.64,Credit Card,Completed,6620.23,555.4372970000001,25.666840896387182,6064.79,4508.15,2025,11,November,Q4
ORD053659,2025-09-09,CUST04684,PROD0031,R006,Marketplace,3,3348.21,2.93,9750.32,6178.86,3571.46,UPI,Completed,10044.630000000001,294.30765900000006,36.629156786649055,3250.1066666666666,2059.62,2025,9,September,Q3
ORD053660,2025-04-27,CUST03568,PROD0161,R005,Store,4,15765.29,14.44,53955.13,42370.72,11584.41,Debit Card,Completed,63061.16,9106.031504,21.470451465875442,13488.7825,10592.68,2025,4,April,Q2
ORD053661,2024-07-26,CUST05475,PROD0169,R009,Store,3,6354.88,0.0,19064.64,11637.51,7427.13,Net Banking,Completed,19064.64,0.0,38.9576199707941,6354.88,3879.17,2024,7,July,Q3
ORD053662,2026-06-20,CUST01876,PROD0014,R007,Store,5,6922.67,9.65,31273.16,23355.6,7917.56,UPI,Completed,34613.35,3340.188275,25.317428747206872,6254.632,4671.12,2026,6,June,Q2
ORD053663,2025-07-21,CUST00040,PROD0045,R015,Online,3,2884.24,13.33,7499.31,5529.15,1970.16,Cash,Completed,8652.72,1153.407576,26.27121695195958,2499.77,1843.05,2025,7,July,Q3
ORD053664,2024-05-15,CUST03768,PROD0139,R001,Marketplace,1,1777.94,17.22,1471.78,1086.81,384.97,UPI,Pending,1777.94,306.161268,26.156762559621683,1471.78,1086.81,2024,5,May,Q2
ORD053665,2025-01-15,CUST02124,PROD0161,R011,Online,2,15765.29,6.97,29332.9,21185.36,8147.54,Credit Card,Completed,31530.58,2197.681426,27.77611487442428,14666.45,10592.68,2025,1,January,Q1
ORD053666,2024-08-10,CUST00756,PROD0164,R003,Online,3,15495.6,0.0,46486.8,31299.0,15187.8,Debit Card,Completed,46486.8,0.0,32.671209891840256,15495.6,10433.0,2024,8,August,Q3
ORD053667,2024-01-20,CUST00072,PROD0073,R008,Store,3,8656.25,2.29,25374.07,15401.94,9972.13,UPI,Completed,25968.75,594.684375,39.300474854841966,8458.023333333333,5133.9800000000005,2024,1,January,Q1
ORD053668,2025-04-01,CUST00210,PROD0047,R017,Online,2,7182.73,8.33,13168.82,11208.56,1960.26,Credit Card,Completed,14365.46,1196.642818,14.885616175177427,6584.41,5604.28,2025,4,April,Q2
ORD053669,2024-10-12,CUST01320,PROD0043,R017,Online,1,18076.17,8.52,16536.08,11222.65,5313.43,Cash,Completed,18076.17,1540.0896839999998,32.132343336510225,16536.08,11222.65,2024,10,October,Q4
ORD053670,2025-03-21,CUST04969,PROD0032,R006,Online,3,16577.15,20.05,39760.29,31525.53,8234.76,Credit Card,Completed,49731.450000000004,9971.155725,20.711015940779102,13253.43,10508.51,2025,3,March,Q1
ORD053671,2024-11-28,CUST04176,PROD0085,R016,Store,1,7374.91,10.47,6602.76,6036.53,566.23,Credit Card,Completed,7374.91,772.153077,8.575656240723577,6602.76,6036.53,2024,11,November,Q4
ORD053672,2024-01-26,CUST03151,PROD0058,R002,Store,2,2824.28,11.52,4997.85,3637.62,1360.23,UPI,Completed,5648.56,650.714112,27.216303010294425,2498.925,1818.81,2024,1,January,Q1
ORD053673,2025-07-31,CUST02824,PROD0178,R002,Online,1,4622.91,2.74,4496.24,2983.14,1513.1,Credit Card,Completed,4622.91,126.667734,33.65256303044322,4496.24,2983.14,2025,7,July,Q3
ORD053674,2025-07-26,CUST01103,PROD0178,R009,Online,4,4622.91,9.68,16701.65,11932.56,4769.09,Net Banking,Cancelled,18491.64,1789.990752,28.554603886442354,4175.4125,2983.14,2025,7,July,Q3
ORD053675,2025-03-20,CUST05182,PROD0097,R021,Online,4,11000.04,7.51,40695.75,26050.64,14645.11,UPI,Completed,44000.16,3304.412016,35.986829091489895,10173.9375,6512.66,2025,3,March,Q1
ORD053676,2025-07-10,CUST00580,PROD0031,R002,Online,1,3348.21,7.42,3099.77,2059.62,1040.15,Cash,Completed,3348.21,248.437182,33.55571542404759,3099.77,2059.62,2025,7,July,Q3
ORD053677,2026-03-24,CUST03052,PROD0122,R004,Store,3,6342.03,2.96,18462.92,14034.81,4428.11,UPI,Completed,19026.09,563.172264,23.983801045555094,6154.306666666666,4678.2699999999995,2026,3,March,Q1
ORD053678,2026-03-02,CUST01631,PROD0131,R017,Online,5,8773.69,5.74,41350.4,31421.05,9929.35,Cash,Completed,43868.450000000004,2518.04903,24.012706043956044,8270.08,6284.21,2026,3,March,Q1
ORD053679,2024-11-28,CUST02505,PROD0001,R022,Online,1,12001.3,0.53,11937.69,8193.95,3743.74,Debit Card,Cancelled,12001.3,63.60689,31.360673631163145,11937.69,8193.95,2024,11,November,Q4
ORD053680,2024-04-24,CUST01318,PROD0108,R008,Online,2,12361.97,0.99,24479.17,18631.8,5847.37,Debit Card,Completed,24723.94,244.767006,23.88712525792337,12239.585,9315.9,2024,4,April,Q2
