Return_ID,Order_ID,Return_Date,Customer_ID,Product_ID,Return_Quantity,Return_Reason,Refund_Amount,Return_Status
RET03876,ORD015919,2025-10-12,CUST00163,PROD0092,1,Damaged,3069.95,Approved
RET03877,ORD070903,2025-01-03,CUST02518,PROD0082,1,Late Delivery,2212.72,Rejected
RET03878,ORD013283,2024-07-06,CUST05208,PROD0169,1,Quality Issue,6354.88,Approved
RET03879,ORD052200,2024-02-20,CUST00301,PROD0041,1,Late Delivery,2219.7,Approved
RET03880,ORD033419,2024-03-07,CUST03770,PROD0036,1,Wrong Item,15593.56,Approved
RET03881,ORD037816,2026-06-16,CUST02579,PROD0034,1,Quality Issue,15512.32,Approved
RET03882,ORD066512,2025-09-16,CUST01536,PROD0016,1,Late Delivery,5085.97,Approved
RET03883,ORD068895,2025-09-13,CUST02358,PROD0118,2,Damaged,23404.78,Approved
RET03884,ORD064025,2026-02-27,CUST05080,PROD0030,1,Late Delivery,10355.74,Approved
RET03885,ORD064559,2024-01-06,CUST00513,PROD0134,1,Late Delivery,6640.83,Approved
RET03886,ORD047231,2024-07-05,CUST05830,PROD0167,1,Quality Issue,12170.89,Approved
RET03887,ORD016129,2025-03-31,CUST02076,PROD0004,1,Damaged,15906.36,Approved
RET03888,ORD035328,2026-03-21,CUST04246,PROD0166,1,Damaged,6336.84,Approved
RET03889,ORD055050,2024-01-13,CUST00027,PROD0106,1,Wrong Item,4279.13,Approved
RET03890,ORD060071,2025-08-31,CUST04655,PROD0041,1,Quality Issue,2219.7,Rejected
RET03891,ORD047979,2025-11-15,CUST04170,PROD0030,1,Quality Issue,10355.74,Approved
RET03892,ORD074245,2024-11-02,CUST05718,PROD0118,1,Damaged,11702.39,Approved
RET03893,ORD047448,2025-04-11,CUST02287,PROD0039,2,Damaged,1519.9,Approved
RET03894,ORD012801,2025-06-26,CUST05915,PROD0133,2,Quality Issue,24753.84,Approved
RET03895,ORD039620,2025-02-01,CUST00553,PROD0104,1,Quality Issue,5323.97,Approved
RET03896,ORD015511,2026-06-08,CUST03827,PROD0122,1,Changed Mind,6342.03,Pending
RET03897,ORD024614,2024-12-17,CUST00817,PROD0010,1,Quality Issue,11772.01,Approved
RET03898,ORD038984,2026-06-17,CUST03118,PROD0084,1,Late Delivery,8327.08,Approved
RET03899,ORD047261,2024-12-01,CUST03608,PROD0005,1,Wrong Item,5395.83,Approved
RET03900,ORD003220,2025-03-19,CUST01575,PROD0143,1,Wrong Item,4810.17,Pending
RET03901,ORD065534,2024-03-10,CUST04224,PROD0031,1,Damaged,3348.21,Approved
RET03902,ORD056523,2025-10-23,CUST00074,PROD0157,1,Late Delivery,14323.08,Pending
RET03903,ORD028492,2025-06-20,CUST05254,PROD0130,1,Late Delivery,9115.86,Approved
RET03904,ORD072302,2025-01-29,CUST01721,PROD0062,2,Wrong Item,8359.26,Approved
RET03905,ORD011164,2026-05-14,CUST01188,PROD0168,1,Late Delivery,7461.76,Pending
RET03906,ORD056561,2026-02-10,CUST02394,PROD0128,2,Wrong Item,12977.12,Approved
RET03907,ORD014836,2026-03-31,CUST02583,PROD0048,1,Changed Mind,4193.34,Approved
RET03908,ORD023210,2025-03-14,CUST00418,PROD0090,1,Changed Mind,6354.08,Approved
RET03909,ORD019162,2025-05-29,CUST02476,PROD0014,1,Damaged,6922.67,Pending
RET03910,ORD001520,2025-03-27,CUST00924,PROD0112,1,Changed Mind,18905.22,Approved
RET03911,ORD005657,2024-03-07,CUST03903,PROD0177,2,Damaged,13017.6,Approved
RET03912,ORD056641,2026-06-26,CUST03086,PROD0051,1,Damaged,7244.8,Approved
RET03913,ORD025404,2024-10-03,CUST01307,PROD0095,1,Changed Mind,2134.17,Approved
RET03914,ORD015229,2024-08-26,CUST04207,PROD0092,1,Damaged,3069.95,Approved
RET03915,ORD061780,2025-03-04,CUST03419,PROD0101,2,Changed Mind,24143.38,Approved
RET03916,ORD064376,2025-04-13,CUST02349,PROD0036,1,Wrong Item,15593.56,Rejected
RET03917,ORD031948,2025-12-28,CUST05232,PROD0098,1,Wrong Item,15512.35,Approved
RET03918,ORD019572,2026-04-07,CUST04873,PROD0041,1,Late Delivery,2219.7,Pending
RET03919,ORD041910,2025-08-30,CUST04839,PROD0055,1,Quality Issue,832.15,Approved
RET03920,ORD028813,2025-07-07,CUST04782,PROD0159,1,Quality Issue,2880.2,Approved
RET03921,ORD074672,2025-04-23,CUST01419,PROD0160,1,Wrong Item,9056.08,Approved
RET03922,ORD060848,2024-04-19,CUST00044,PROD0140,1,Wrong Item,16058.37,Approved
RET03923,ORD030017,2025-10-25,CUST01063,PROD0163,1,Late Delivery,9897.91,Rejected
RET03924,ORD031397,2026-01-24,CUST02912,PROD0118,1,Damaged,11702.39,Rejected
RET03925,ORD055335,2025-11-10,CUST04237,PROD0130,1,Changed Mind,9115.86,Approved
RET03926,ORD069138,2026-01-08,CUST01493,PROD0171,1,Late Delivery,13350.31,Approved
RET03927,ORD063399,2026-02-13,CUST01609,PROD0148,2,Damaged,17523.74,Approved
RET03928,ORD074995,2024-04-05,CUST03257,PROD0180,2,Quality Issue,3980.72,Approved
RET03929,ORD011976,2024-12-29,CUST05618,PROD0056,1,Damaged,4052.4,Approved
RET03930,ORD070652,2026-05-30,CUST03027,PROD0056,1,Wrong Item,4052.4,Approved
RET03931,ORD056230,2026-03-12,CUST01072,PROD0130,2,Wrong Item,18231.72,Approved
RET03932,ORD027453,2026-05-02,CUST04334,PROD0136,1,Changed Mind,14567.99,Approved
RET03933,ORD065541,2024-12-01,CUST01941,PROD0164,1,Changed Mind,15495.6,Approved
RET03934,ORD007091,2025-01-31,CUST03565,PROD0064,1,Changed Mind,14023.42,Approved
RET03935,ORD006478,2026-03-29,CUST03952,PROD0178,1,Damaged,4622.91,Approved
RET03936,ORD028184,2025-12-13,CUST01782,PROD0065,1,Changed Mind,4366.12,Approved
RET03937,ORD046474,2025-10-13,CUST01929,PROD0165,1,Damaged,11488.02,Approved
RET03938,ORD053792,2025-03-02,CUST04708,PROD0067,1,Damaged,4228.87,Approved
RET03939,ORD048895,2025-11-23,CUST01091,PROD0103,1,Damaged,7340.57,Approved
RET03940,ORD051544,2025-01-01,CUST02048,PROD0070,1,Changed Mind,13770.36,Approved
RET03941,ORD027967,2025-04-03,CUST04443,PROD0039,1,Late Delivery,759.95,Approved
RET03942,ORD049489,2024-03-01,CUST00923,PROD0015,1,Damaged,18083.63,Approved
RET03943,ORD020001,2024-03-17,CUST01834,PROD0131,1,Quality Issue,8773.69,Rejected
RET03944,ORD014952,2026-03-19,CUST04622,PROD0024,1,Wrong Item,6673.1,Approved
RET03945,ORD059498,2025-06-14,CUST03375,PROD0146,1,Damaged,2879.6,Pending
RET03946,ORD017703,2025-11-27,CUST01408,PROD0095,1,Late Delivery,2134.17,Approved
RET03947,ORD037004,2025-06-01,CUST05627,PROD0073,1,Wrong Item,8656.25,Approved
RET03948,ORD066148,2024-06-22,CUST04568,PROD0077,1,Damaged,1021.47,Approved
RET03949,ORD003958,2025-02-17,CUST05849,PROD0134,1,Late Delivery,6640.83,Approved
RET03950,ORD042438,2025-10-18,CUST00424,PROD0177,1,Late Delivery,6508.8,Approved
RET03951,ORD017372,2025-09-20,CUST00688,PROD0167,2,Damaged,24341.78,Approved
RET03952,ORD034685,2024-07-09,CUST01132,PROD0163,1,Late Delivery,9897.91,Approved
RET03953,ORD042274,2024-07-10,CUST02175,PROD0133,1,Late Delivery,12376.92,Approved
RET03954,ORD007296,2025-07-07,CUST02875,PROD0126,1,Quality Issue,11737.65,Approved
RET03955,ORD062518,2025-11-27,CUST04141,PROD0120,2,Quality Issue,13057.24,Approved
RET03956,ORD051194,2026-01-28,CUST04592,PROD0001,1,Quality Issue,12001.3,Approved
RET03957,ORD004221,2025-05-30,CUST00689,PROD0048,1,Late Delivery,4193.34,Approved
RET03958,ORD048634,2025-04-19,CUST04629,PROD0098,1,Late Delivery,15512.35,Approved
RET03959,ORD058243,2025-04-25,CUST02652,PROD0066,2,Quality Issue,12271.12,Approved
RET03960,ORD001797,2024-02-26,CUST02055,PROD0027,1,Damaged,10298.65,Rejected
RET03961,ORD020655,2025-05-17,CUST02342,PROD0024,1,Quality Issue,6673.1,Pending
RET03962,ORD006313,2026-06-29,CUST00703,PROD0001,2,Quality Issue,24002.6,Approved
RET03963,ORD035540,2025-01-20,CUST04333,PROD0040,1,Quality Issue,7125.69,Approved
RET03964,ORD035185,2026-03-04,CUST01990,PROD0115,1,Late Delivery,16930.95,Approved
RET03965,ORD002517,2024-09-05,CUST02498,PROD0098,1,Quality Issue,15512.35,Approved
RET03966,ORD013073,2024-02-09,CUST01035,PROD0142,1,Quality Issue,2133.87,Approved
RET03967,ORD047007,2025-04-16,CUST03789,PROD0170,1,Wrong Item,15086.92,Approved
RET03968,ORD045944,2025-03-23,CUST03655,PROD0011,1,Changed Mind,4711.27,Approved
RET03969,ORD036806,2024-07-12,CUST00020,PROD0033,1,Changed Mind,8818.49,Approved
RET03970,ORD035791,2025-08-06,CUST03368,PROD0130,1,Wrong Item,9115.86,Approved
RET03971,ORD030602,2026-06-14,CUST01612,PROD0041,1,Damaged,2219.7,Approved
RET03972,ORD028443,2025-04-26,CUST02536,PROD0180,1,Changed Mind,1990.36,Approved
RET03973,ORD003594,2024-03-30,CUST02641,PROD0075,1,Late Delivery,16358.29,Rejected
RET03974,ORD067909,2025-08-07,CUST00169,PROD0176,1,Quality Issue,12006.69,Approved
RET03975,ORD068308,2025-05-23,CUST02242,PROD0177,1,Wrong Item,6508.8,Approved
RET03976,ORD051312,2025-03-19,CUST04990,PROD0070,2,Quality Issue,27540.72,Approved
RET03977,ORD038203,2024-03-03,CUST03486,PROD0053,1,Late Delivery,2085.37,Pending
RET03978,ORD035728,2025-11-15,CUST01841,PROD0029,1,Wrong Item,13777.49,Approved
RET03979,ORD059526,2025-03-16,CUST03646,PROD0064,1,Late Delivery,14023.42,Approved
RET03980,ORD053675,2025-03-27,CUST05182,PROD0097,2,Changed Mind,22000.08,Approved
RET03981,ORD013911,2024-07-25,CUST00237,PROD0057,1,Damaged,9379.9,Approved
RET03982,ORD036697,2025-05-17,CUST03883,PROD0163,1,Changed Mind,9897.91,Approved
RET03983,ORD013381,2026-06-21,CUST04065,PROD0173,1,Damaged,1727.4,Approved
RET03984,ORD021484,2026-01-25,CUST02342,PROD0097,1,Changed Mind,11000.04,Approved
RET03985,ORD022757,2026-03-14,CUST04204,PROD0131,1,Damaged,8773.69,Approved
RET03986,ORD036001,2025-03-03,CUST01718,PROD0054,1,Quality Issue,17939.72,Approved
RET03987,ORD063993,2024-10-27,CUST00468,PROD0147,2,Late Delivery,10427.38,Rejected
RET03988,ORD009897,2024-04-20,CUST05102,PROD0044,1,Damaged,13681.96,Approved
RET03989,ORD056783,2024-11-03,CUST00584,PROD0001,1,Quality Issue,12001.3,Approved
RET03990,ORD015847,2026-06-04,CUST00742,PROD0061,1,Late Delivery,7568.74,Approved
RET03991,ORD031741,2024-12-17,CUST02009,PROD0009,2,Changed Mind,13984.28,Pending
RET03992,ORD046552,2025-09-27,CUST00695,PROD0142,2,Late Delivery,4267.74,Rejected
RET03993,ORD014075,2026-04-07,CUST02013,PROD0162,1,Quality Issue,14802.17,Pending
RET03994,ORD023736,2024-05-31,CUST04916,PROD0178,1,Changed Mind,4622.91,Approved
RET03995,ORD041557,2025-03-24,CUST05374,PROD0094,1,Quality Issue,12677.35,Approved
RET03996,ORD064973,2025-01-13,CUST02522,PROD0122,2,Quality Issue,12684.06,Approved
RET03997,ORD012633,2025-01-16,CUST02774,PROD0021,1,Quality Issue,18499.86,Approved
RET03998,ORD008974,2024-01-19,CUST01352,PROD0168,1,Wrong Item,7461.76,Rejected
RET03999,ORD070978,2026-03-25,CUST02974,PROD0047,1,Damaged,7182.73,Approved
RET04000,ORD061287,2026-04-12,CUST00463,PROD0083,1,Late Delivery,13634.93,Approved
RET04001,ORD052557,2026-05-28,CUST05176,PROD0180,1,Changed Mind,1990.36,Approved
RET04002,ORD039339,2026-06-17,CUST02116,PROD0142,1,Late Delivery,2133.87,Approved
RET04003,ORD043868,2024-05-05,CUST02453,PROD0147,1,Late Delivery,5213.69,Approved
RET04004,ORD050912,2025-08-30,CUST02442,PROD0017,1,Changed Mind,9986.93,Approved
RET04005,ORD020788,2025-12-18,CUST03448,PROD0085,2,Changed Mind,14749.82,Approved
RET04006,ORD056748,2026-06-08,CUST00381,PROD0062,2,Damaged,8359.26,Approved
RET04007,ORD026876,2025-12-16,CUST03248,PROD0109,1,Changed Mind,8971.66,Approved
RET04008,ORD041973,2026-01-18,CUST03037,PROD0094,1,Damaged,12677.35,Approved
RET04009,ORD063058,2026-05-16,CUST02484,PROD0003,1,Quality Issue,15842.07,Approved
RET04010,ORD032518,2024-04-27,CUST04648,PROD0019,2,Quality Issue,19368.92,Pending
RET04011,ORD071706,2025-12-19,CUST03748,PROD0137,1,Changed Mind,2135.82,Approved
RET04012,ORD005114,2025-02-07,CUST00407,PROD0124,1,Late Delivery,10142.95,Approved
RET04013,ORD042107,2025-09-05,CUST00558,PROD0083,1,Wrong Item,13634.93,Approved
RET04014,ORD017459,2024-10-22,CUST03679,PROD0002,1,Damaged,6109.4,Approved
RET04015,ORD072327,2024-11-15,CUST02827,PROD0129,1,Changed Mind,5163.83,Pending
RET04016,ORD051352,2024-10-29,CUST04899,PROD0030,2,Late Delivery,20711.48,Approved
RET04017,ORD055117,2025-05-29,CUST04893,PROD0126,1,Late Delivery,11737.65,Approved
RET04018,ORD057465,2024-04-01,CUST03922,PROD0081,1,Late Delivery,255.39,Approved
RET04019,ORD027375,2026-02-21,CUST05194,PROD0068,1,Late Delivery,14057.37,Approved
RET04020,ORD051468,2026-04-03,CUST04116,PROD0062,1,Wrong Item,4179.63,Approved
RET04021,ORD006927,2024-04-22,CUST05511,PROD0077,2,Damaged,2042.94,Approved
RET04022,ORD037643,2025-01-03,CUST05261,PROD0011,1,Damaged,4711.27,Approved
RET04023,ORD065314,2024-06-02,CUST04227,PROD0133,1,Changed Mind,12376.92,Approved
RET04024,ORD047990,2025-10-05,CUST02429,PROD0048,2,Damaged,8386.68,Approved
RET04025,ORD047506,2026-04-10,CUST00574,PROD0152,1,Changed Mind,8156.28,Approved
RET04026,ORD059227,2024-07-22,CUST00802,PROD0156,1,Late Delivery,891.52,Approved
RET04027,ORD071858,2025-06-01,CUST00877,PROD0088,1,Wrong Item,15469.47,Approved
RET04028,ORD065438,2024-04-14,CUST00267,PROD0033,1,Wrong Item,8818.49,Pending
RET04029,ORD014335,2024-02-24,CUST01384,PROD0178,2,Damaged,9245.82,Approved
RET04030,ORD066236,2026-06-08,CUST04810,PROD0009,1,Damaged,6992.14,Approved
RET04031,ORD040353,2024-07-19,CUST02830,PROD0036,1,Changed Mind,15593.56,Approved
RET04032,ORD021713,2024-03-16,CUST01417,PROD0133,2,Damaged,24753.84,Approved
RET04033,ORD036965,2025-08-24,CUST03870,PROD0015,1,Changed Mind,18083.63,Approved
RET04034,ORD045454,2024-07-14,CUST02226,PROD0176,1,Changed Mind,12006.69,Approved
RET04035,ORD028277,2025-09-27,CUST05138,PROD0045,1,Late Delivery,2884.24,Approved
RET04036,ORD072468,2025-06-13,CUST00308,PROD0010,1,Changed Mind,11772.01,Approved
RET04037,ORD006869,2024-01-16,CUST02016,PROD0133,1,Late Delivery,12376.92,Pending
RET04038,ORD044783,2025-06-09,CUST05649,PROD0029,1,Late Delivery,13777.49,Approved
RET04039,ORD063889,2026-02-22,CUST05154,PROD0172,1,Wrong Item,13612.05,Approved
RET04040,ORD035994,2024-02-26,CUST04041,PROD0141,1,Changed Mind,1258.64,Approved
RET04041,ORD053159,2026-06-29,CUST02412,PROD0137,1,Wrong Item,2135.82,Approved
RET04042,ORD024387,2026-01-09,CUST04105,PROD0166,1,Quality Issue,6336.84,Approved
RET04043,ORD052923,2025-06-22,CUST02926,PROD0150,1,Wrong Item,1301.37,Rejected
RET04044,ORD051658,2026-04-17,CUST03065,PROD0101,2,Changed Mind,24143.38,Approved
RET04045,ORD009927,2025-06-08,CUST04291,PROD0109,1,Changed Mind,8971.66,Approved
RET04046,ORD018199,2026-01-30,CUST04737,PROD0158,1,Damaged,16109.18,Approved
RET04047,ORD024505,2024-04-04,CUST01602,PROD0179,1,Wrong Item,15031.47,Approved
RET04048,ORD036145,2025-04-28,CUST01268,PROD0170,1,Damaged,15086.92,Pending
RET04049,ORD023871,2025-07-28,CUST04295,PROD0082,1,Quality Issue,2212.72,Pending
RET04050,ORD037551,2024-08-22,CUST04736,PROD0071,1,Wrong Item,10420.29,Approved
RET04051,ORD010161,2024-09-03,CUST01103,PROD0106,1,Quality Issue,4279.13,Approved
RET04052,ORD060160,2024-12-16,CUST00921,PROD0109,1,Quality Issue,8971.66,Pending
RET04053,ORD053424,2025-05-03,CUST04733,PROD0138,1,Late Delivery,12600.9,Approved
RET04054,ORD006388,2024-11-06,CUST04972,PROD0040,1,Late Delivery,7125.69,Rejected
RET04055,ORD045039,2025-07-12,CUST03602,PROD0053,1,Damaged,2085.37,Approved
RET04056,ORD024937,2024-12-27,CUST03722,PROD0144,1,Damaged,2257.47,Approved
RET04057,ORD053075,2024-08-13,CUST04519,PROD0084,2,Quality Issue,16654.16,Approved
RET04058,ORD067601,2025-04-10,CUST02749,PROD0125,1,Changed Mind,12200.98,Approved
RET04059,ORD030287,2025-11-18,CUST05426,PROD0165,1,Wrong Item,11488.02,Approved
RET04060,ORD000515,2025-11-13,CUST01944,PROD0071,1,Late Delivery,10420.29,Approved
RET04061,ORD063705,2024-04-04,CUST01705,PROD0164,1,Changed Mind,15495.6,Approved
RET04062,ORD063154,2024-11-13,CUST04150,PROD0176,1,Changed Mind,12006.69,Approved
RET04063,ORD004829,2024-12-19,CUST03966,PROD0115,1,Late Delivery,16930.95,Approved
RET04064,ORD060304,2024-07-07,CUST01333,PROD0051,1,Wrong Item,7244.8,Rejected
RET04065,ORD035798,2025-11-22,CUST03546,PROD0173,2,Damaged,3454.8,Approved
RET04066,ORD068712,2024-07-05,CUST02595,PROD0113,2,Quality Issue,28850.36,Pending
RET04067,ORD054854,2024-04-11,CUST05817,PROD0140,1,Late Delivery,16058.37,Approved
RET04068,ORD060139,2026-03-22,CUST03467,PROD0144,1,Late Delivery,2257.47,Approved
RET04069,ORD069111,2024-01-27,CUST00206,PROD0091,1,Damaged,2345.0,Pending
RET04070,ORD051433,2024-02-09,CUST01792,PROD0025,2,Wrong Item,10570.6,Approved
RET04071,ORD048673,2025-01-07,CUST03672,PROD0037,1,Changed Mind,9731.05,Approved
RET04072,ORD045999,2024-06-01,CUST05313,PROD0171,2,Wrong Item,26700.62,Approved
RET04073,ORD024426,2024-07-11,CUST05979,PROD0087,1,Damaged,3396.38,Rejected
RET04074,ORD035521,2025-01-04,CUST01518,PROD0077,2,Damaged,2042.94,Approved
RET04075,ORD004426,2026-02-13,CUST04238,PROD0066,1,Late Delivery,6135.56,Approved
RET04076,ORD037843,2025-07-24,CUST01894,PROD0088,1,Wrong Item,15469.47,Approved
RET04077,ORD010603,2024-10-05,CUST03320,PROD0157,1,Damaged,14323.08,Approved
RET04078,ORD073472,2026-06-29,CUST01091,PROD0079,1,Wrong Item,5573.33,Approved
RET04079,ORD030832,2025-03-24,CUST04929,PROD0032,1,Damaged,16577.15,Approved
RET04080,ORD021044,2024-08-10,CUST03477,PROD0043,1,Changed Mind,18076.17,Rejected
RET04081,ORD057669,2025-03-20,CUST02906,PROD0149,1,Late Delivery,15077.01,Pending
RET04082,ORD029531,2024-11-18,CUST00341,PROD0022,1,Changed Mind,15694.57,Approved
RET04083,ORD013261,2026-04-30,CUST04434,PROD0172,2,Quality Issue,27224.1,Approved
RET04084,ORD024185,2025-03-15,CUST02524,PROD0049,2,Wrong Item,2591.64,Approved
RET04085,ORD015945,2024-11-09,CUST04439,PROD0147,1,Changed Mind,5213.69,Rejected
RET04086,ORD062880,2025-06-25,CUST01788,PROD0023,1,Wrong Item,12094.54,Approved
RET04087,ORD021261,2024-03-11,CUST03212,PROD0020,1,Quality Issue,4124.29,Approved
RET04088,ORD061397,2026-02-16,CUST01250,PROD0067,2,Changed Mind,8457.74,Approved
RET04089,ORD017745,2025-03-26,CUST02595,PROD0059,1,Quality Issue,4032.23,Approved
RET04090,ORD001181,2024-02-26,CUST02183,PROD0106,1,Changed Mind,4279.13,Approved
RET04091,ORD063315,2025-04-06,CUST01144,PROD0136,2,Damaged,29135.98,Approved
RET04092,ORD047823,2024-01-13,CUST01289,PROD0062,1,Quality Issue,4179.63,Pending
RET04093,ORD066412,2024-06-23,CUST01577,PROD0073,1,Wrong Item,8656.25,Approved
RET04094,ORD036704,2025-11-08,CUST05917,PROD0007,1,Damaged,6620.23,Rejected
RET04095,ORD055742,2025-09-10,CUST02940,PROD0043,1,Damaged,18076.17,Approved
RET04096,ORD024998,2024-10-27,CUST04337,PROD0097,1,Changed Mind,11000.04,Approved
RET04097,ORD000584,2024-06-01,CUST01141,PROD0034,1,Damaged,15512.32,Approved
RET04098,ORD043456,2026-06-28,CUST00516,PROD0082,1,Damaged,2212.72,Approved
RET04099,ORD003938,2025-11-18,CUST00929,PROD0170,1,Damaged,15086.92,Approved
RET04100,ORD033929,2025-12-18,CUST04934,PROD0108,1,Wrong Item,12361.97,Approved
RET04101,ORD061660,2026-05-18,CUST03259,PROD0137,1,Quality Issue,2135.82,Approved
RET04102,ORD055411,2026-05-27,CUST02538,PROD0078,1,Changed Mind,11816.08,Pending
RET04103,ORD003976,2024-06-13,CUST04708,PROD0134,2,Damaged,13281.66,Approved
RET04104,ORD010194,2025-12-17,CUST02328,PROD0051,1,Wrong Item,7244.8,Approved
RET04105,ORD055118,2024-05-15,CUST05388,PROD0107,2,Wrong Item,16299.52,Approved
RET04106,ORD059923,2024-09-04,CUST03225,PROD0106,1,Damaged,4279.13,Approved
RET04107,ORD010829,2024-04-17,CUST01538,PROD0022,1,Wrong Item,15694.57,Approved
RET04108,ORD034067,2025-06-22,CUST00137,PROD0110,2,Quality Issue,897.08,Approved
RET04109,ORD052736,2025-11-09,CUST05349,PROD0101,1,Damaged,12071.69,Approved
RET04110,ORD049690,2024-03-04,CUST04456,PROD0067,1,Late Delivery,4228.87,Approved
RET04111,ORD051545,2024-02-11,CUST04322,PROD0130,1,Damaged,9115.86,Approved
RET04112,ORD062686,2024-05-20,CUST00402,PROD0173,2,Quality Issue,3454.8,Approved
RET04113,ORD031779,2025-10-23,CUST02142,PROD0004,1,Wrong Item,15906.36,Approved
RET04114,ORD033137,2024-03-28,CUST02463,PROD0132,1,Wrong Item,3901.55,Approved
RET04115,ORD007281,2024-10-09,CUST04344,PROD0151,2,Changed Mind,7616.72,Approved
RET04116,ORD064112,2024-06-24,CUST05069,PROD0059,1,Quality Issue,4032.23,Approved
RET04117,ORD010385,2025-04-13,CUST03119,PROD0058,2,Changed Mind,5648.56,Approved
RET04118,ORD013801,2026-06-20,CUST03843,PROD0065,1,Quality Issue,4366.12,Approved
RET04119,ORD059106,2024-12-02,CUST04028,PROD0044,1,Quality Issue,13681.96,Pending
RET04120,ORD063866,2026-03-31,CUST03636,PROD0161,1,Quality Issue,15765.29,Approved
RET04121,ORD059735,2025-04-18,CUST02107,PROD0031,1,Wrong Item,3348.21,Pending
RET04122,ORD073565,2026-01-16,CUST02724,PROD0059,1,Quality Issue,4032.23,Approved
RET04123,ORD053656,2026-05-21,CUST01080,PROD0161,1,Wrong Item,15765.29,Pending
RET04124,ORD051481,2024-06-02,CUST05540,PROD0098,1,Damaged,15512.35,Pending
RET04125,ORD069742,2024-10-11,CUST00686,PROD0083,1,Changed Mind,13634.93,Rejected
RET04126,ORD045478,2025-08-09,CUST05137,PROD0037,1,Late Delivery,9731.05,Approved
RET04127,ORD035931,2026-02-17,CUST02173,PROD0103,1,Changed Mind,7340.57,Rejected
RET04128,ORD055187,2026-05-28,CUST00329,PROD0112,1,Late Delivery,18905.22,Pending
RET04129,ORD015990,2024-10-17,CUST00154,PROD0075,1,Wrong Item,16358.29,Approved
RET04130,ORD005939,2024-05-14,CUST04716,PROD0173,1,Changed Mind,1727.4,Approved
RET04131,ORD015301,2025-01-21,CUST03579,PROD0065,1,Wrong Item,4366.12,Approved
RET04132,ORD011612,2024-12-24,CUST00731,PROD0066,1,Changed Mind,6135.56,Approved
RET04133,ORD048452,2024-01-18,CUST04436,PROD0022,2,Damaged,31389.14,Pending
RET04134,ORD014355,2024-03-01,CUST01265,PROD0050,1,Damaged,7609.14,Approved
RET04135,ORD041658,2026-05-23,CUST02229,PROD0068,1,Wrong Item,14057.37,Approved
RET04136,ORD021142,2025-09-08,CUST05254,PROD0029,2,Damaged,27554.98,Pending
RET04137,ORD000596,2025-07-30,CUST05081,PROD0012,1,Quality Issue,332.97,Approved
RET04138,ORD064328,2025-08-02,CUST03945,PROD0081,1,Late Delivery,255.39,Approved
RET04139,ORD067714,2026-03-08,CUST03033,PROD0115,1,Quality Issue,16930.95,Approved
RET04140,ORD024377,2025-08-30,CUST05609,PROD0033,2,Wrong Item,17636.98,Approved
RET04141,ORD023965,2025-04-20,CUST00907,PROD0038,2,Late Delivery,11852.44,Approved
RET04142,ORD054283,2025-05-04,CUST01412,PROD0134,1,Late Delivery,6640.83,Pending
RET04143,ORD042297,2024-11-26,CUST04135,PROD0091,1,Late Delivery,2345.0,Approved
RET04144,ORD057189,2024-12-24,CUST05517,PROD0015,1,Quality Issue,18083.63,Approved
RET04145,ORD025459,2024-12-18,CUST05892,PROD0013,1,Changed Mind,10350.0,Approved
RET04146,ORD047059,2025-09-18,CUST01186,PROD0017,1,Changed Mind,9986.93,Approved
RET04147,ORD040797,2024-01-17,CUST00105,PROD0037,1,Quality Issue,9731.05,Approved
RET04148,ORD035600,2025-03-19,CUST05323,PROD0087,1,Quality Issue,3396.38,Approved
RET04149,ORD054732,2024-10-20,CUST05749,PROD0132,1,Late Delivery,3901.55,Approved
RET04150,ORD043930,2024-01-25,CUST03361,PROD0142,1,Quality Issue,2133.87,Approved
RET04151,ORD072743,2025-07-25,CUST02542,PROD0064,1,Changed Mind,14023.42,Pending
RET04152,ORD067974,2025-06-05,CUST00522,PROD0032,1,Changed Mind,16577.15,Rejected
RET04153,ORD059721,2025-12-16,CUST04635,PROD0141,1,Quality Issue,1258.64,Approved
RET04154,ORD042514,2024-09-11,CUST02616,PROD0020,1,Late Delivery,4124.29,Approved
RET04155,ORD009793,2024-07-10,CUST04348,PROD0058,1,Quality Issue,2824.28,Approved
RET04156,ORD028690,2025-09-09,CUST01651,PROD0022,1,Late Delivery,15694.57,Approved
RET04157,ORD049098,2025-11-25,CUST01824,PROD0026,1,Wrong Item,12026.19,Pending
RET04158,ORD053704,2024-04-07,CUST04765,PROD0126,1,Quality Issue,11737.65,Approved
RET04159,ORD024360,2025-03-30,CUST00447,PROD0168,1,Wrong Item,7461.76,Approved
RET04160,ORD010228,2024-05-03,CUST02022,PROD0078,1,Quality Issue,11816.08,Approved
RET04161,ORD044346,2025-01-04,CUST03575,PROD0044,1,Quality Issue,13681.96,Approved
RET04162,ORD051560,2024-03-01,CUST04955,PROD0060,1,Quality Issue,15188.92,Approved
RET04163,ORD059110,2026-06-28,CUST05219,PROD0107,1,Wrong Item,8149.76,Approved
RET04164,ORD007380,2024-12-27,CUST02256,PROD0032,1,Late Delivery,16577.15,Approved
RET04165,ORD016854,2025-05-17,CUST03812,PROD0116,1,Wrong Item,1812.54,Approved
RET04166,ORD000999,2024-07-13,CUST02185,PROD0167,1,Wrong Item,12170.89,Pending
RET04167,ORD014326,2024-06-03,CUST05021,PROD0001,1,Changed Mind,12001.3,Pending
