Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Profitability_Status
ORD014467,2025-11-21 00:00:00,CUST02022,PROD0064,R018,Store,5,14023.42,12.55,61317.4,52897.85,8419.55,Profitable
ORD022957,2024-09-14 00:00:00,CUST00092,PROD0070,R021,Store,2,13770.36,7.86,25376.02,16952.44,8423.58,Profitable
ORD031268,2024-10-26 00:00:00,CUST04871,PROD0161,R014,Online,2,15765.29,6.09,29610.37,21185.36,8425.01,Profitable
ORD053088,2026-05-09 00:00:00,CUST05640,PROD0089,R021,Store,2,18354.57,12.94,31958.98,23533.22,8425.76,Profitable
ORD032105,2024-04-21 00:00:00,CUST03126,PROD0097,R008,Marketplace,2,11000.04,2.49,21452.28,13025.32,8426.96,Profitable
ORD004541,2026-05-27 00:00:00,CUST05756,PROD0102,R002,Online,4,5276.76,0.79,20940.29,12512.52,8427.77,Profitable
ORD072233,2026-05-24 00:00:00,CUST05665,PROD0167,R015,Online,4,12170.89,12.63,42534.83,34106.68,8428.15,Profitable
ORD073646,2024-04-03 00:00:00,CUST02577,PROD0158,R016,Online,2,16109.18,5.03,30597.78,22168.32,8429.46,Profitable
ORD030662,2024-06-15 00:00:00,CUST00024,PROD0013,R007,Online,4,10350.0,9.92,37293.12,28862.36,8430.76,Profitable
ORD019498,2024-12-14 00:00:00,CUST04056,PROD0157,R012,Online,4,14323.08,8.57,52382.37,43951.2,8431.17,Profitable
ORD068159,2025-03-10 00:00:00,CUST00185,PROD0014,R004,Online,4,6922.67,2.07,27117.48,18684.48,8433.0,Profitable
ORD031593,2024-12-24 00:00:00,CUST00627,PROD0111,R023,Store,5,4589.0,0.5,22830.28,14396.8,8433.48,Profitable
ORD002488,2024-01-14 00:00:00,CUST02015,PROD0094,R012,Marketplace,3,12677.35,4.2,36434.7,28000.56,8434.14,Profitable
ORD061173,2024-11-22 00:00:00,CUST01027,PROD0101,R013,Online,2,12071.69,1.49,23783.64,15347.92,8435.72,Profitable
ORD044121,2026-04-02 00:00:00,CUST04064,PROD0153,R004,Online,3,8234.87,0.0,24704.61,16267.83,8436.78,Profitable
ORD054822,2025-12-20 00:00:00,CUST04040,PROD0153,R019,Marketplace,3,8234.87,0.0,24704.61,16267.83,8436.78,Profitable
ORD059611,2025-08-10 00:00:00,CUST01273,PROD0153,R010,Online,3,8234.87,0.0,24704.61,16267.83,8436.78,Profitable
ORD020025,2024-10-28 00:00:00,CUST01297,PROD0168,R021,Store,3,7461.76,0.6,22250.97,13814.07,8436.9,Profitable
ORD022421,2025-05-19 00:00:00,CUST03654,PROD0119,R024,Store,2,15636.32,13.66,27000.8,18563.9,8436.9,Profitable
ORD068902,2024-06-04 00:00:00,CUST00054,PROD0042,R007,Online,2,19236.44,18.56,31332.31,22895.28,8437.03,Profitable
ORD072275,2024-01-13 00:00:00,CUST03541,PROD0118,R007,Online,3,11702.39,0.96,34770.14,26331.03,8439.11,Profitable
ORD037616,2026-02-14 00:00:00,CUST01399,PROD0130,R021,Store,3,9115.86,9.57,24730.42,16291.11,8439.31,Profitable
ORD025900,2025-04-09 00:00:00,CUST01886,PROD0172,R015,Store,2,13612.05,6.52,25449.09,17009.72,8439.37,Profitable
ORD048389,2025-10-23 00:00:00,CUST00339,PROD0135,R020,Online,4,11613.45,6.07,43634.05,35194.56,8439.49,Profitable
ORD047580,2024-07-31 00:00:00,CUST01894,PROD0084,R011,Online,4,8327.08,5.25,31559.63,23119.96,8439.67,Profitable
ORD030680,2025-12-19 00:00:00,CUST00017,PROD0102,R009,Online,5,5276.76,8.73,24080.49,15640.65,8439.84,Profitable
ORD019480,2025-01-12 00:00:00,CUST01496,PROD0177,R002,Store,4,6508.8,3.39,25152.61,16711.84,8440.77,Profitable
ORD016166,2025-04-21 00:00:00,CUST05714,PROD0083,R005,Store,2,13634.93,10.58,24384.71,15943.3,8441.41,Profitable
ORD003660,2026-05-27 00:00:00,CUST01347,PROD0140,R007,Online,2,16058.37,14.22,27549.74,19108.04,8441.7,Profitable
ORD060973,2024-09-16 00:00:00,CUST01933,PROD0030,R003,Online,3,10355.74,9.72,28047.49,19605.21,8442.28,Profitable
ORD007379,2024-09-07 00:00:00,CUST05436,PROD0128,R013,Online,4,6488.56,10.31,23278.36,14834.96,8443.4,Profitable
ORD013236,2024-06-27 00:00:00,CUST03807,PROD0121,R010,Online,2,15732.26,5.76,29652.16,21208.3,8443.86,Profitable
ORD022674,2024-02-19 00:00:00,CUST03404,PROD0016,R023,Store,6,5085.97,9.99,27467.29,19023.12,8444.17,Profitable
ORD030498,2025-04-16 00:00:00,CUST05554,PROD0135,R021,Online,3,11613.45,0.0,34840.35,26395.92,8444.43,Profitable
ORD045554,2025-08-05 00:00:00,CUST02450,PROD0135,R016,Online,3,11613.45,0.0,34840.35,26395.92,8444.43,Profitable
ORD069079,2025-06-30 00:00:00,CUST00487,PROD0135,R016,Store,3,11613.45,0.0,34840.35,26395.92,8444.43,Profitable
ORD000006,2025-11-27 00:00:00,CUST03585,PROD0044,R022,Marketplace,3,13681.96,9.09,37314.81,28870.35,8444.46,Profitable
ORD046875,2026-04-26 00:00:00,CUST03678,PROD0158,R025,Online,2,16109.18,4.98,30613.89,22168.32,8445.57,Profitable
ORD074758,2025-12-21 00:00:00,CUST05239,PROD0149,R011,Online,2,15077.01,9.96,27150.68,18704.44,8446.24,Profitable
ORD054245,2024-06-15 00:00:00,CUST02741,PROD0124,R013,Marketplace,4,10142.95,11.33,35975.02,27528.6,8446.42,Profitable
ORD007981,2024-11-08 00:00:00,CUST04534,PROD0170,R021,Online,6,15086.92,11.31,80283.54,71837.04,8446.5,Profitable
ORD068915,2025-01-01 00:00:00,CUST04642,PROD0161,R015,Store,3,15765.29,14.95,40225.14,31778.04,8447.1,Profitable
ORD072769,2025-09-27 00:00:00,CUST01943,PROD0006,R016,Online,3,13675.14,11.63,36254.16,27806.67,8447.49,Profitable
ORD065488,2025-06-08 00:00:00,CUST04086,PROD0140,R011,Store,2,16058.37,14.2,27556.16,19108.04,8448.12,Profitable
ORD046659,2025-06-19 00:00:00,CUST05209,PROD0007,R021,Online,4,6620.23,0.0,26480.92,18032.6,8448.32,Profitable
ORD067902,2025-11-15 00:00:00,CUST01303,PROD0044,R014,Store,3,13681.96,9.08,37318.91,28870.35,8448.56,Profitable
ORD072330,2024-09-12 00:00:00,CUST02147,PROD0161,R004,Store,2,15765.29,6.01,29635.59,21185.36,8450.23,Profitable
ORD050256,2025-02-03 00:00:00,CUST00182,PROD0133,R020,Marketplace,2,12376.92,6.48,23149.79,14699.44,8450.35,Profitable
ORD029907,2025-03-24 00:00:00,CUST00318,PROD0043,R011,Marketplace,2,18076.17,14.54,30895.79,22445.3,8450.49,Profitable
ORD040385,2025-07-03 00:00:00,CUST01933,PROD0033,R003,Online,6,8818.49,8.27,48535.21,40084.2,8451.01,Profitable
ORD043339,2024-12-02 00:00:00,CUST00591,PROD0010,R020,Store,6,11772.01,10.85,62968.48,54517.08,8451.4,Profitable
ORD061743,2024-08-11 00:00:00,CUST01270,PROD0006,R001,Online,2,13675.14,1.32,26989.26,18537.78,8451.48,Profitable
ORD021632,2024-02-12 00:00:00,CUST04679,PROD0164,R016,Online,2,15495.6,5.4,29317.68,20866.0,8451.68,Profitable
ORD058742,2025-07-21 00:00:00,CUST00151,PROD0149,R021,Online,2,15077.01,9.94,27156.71,18704.44,8452.27,Profitable
ORD021164,2025-08-15 00:00:00,CUST03701,PROD0052,R017,Online,2,16337.81,1.27,32260.64,23807.98,8452.66,Profitable
ORD045338,2025-07-31 00:00:00,CUST00284,PROD0130,R010,Online,3,9115.86,9.52,24744.09,16291.11,8452.98,Profitable
ORD068211,2025-06-15 00:00:00,CUST00831,PROD0089,R011,Online,2,18354.57,12.86,31988.34,23533.22,8455.12,Profitable
ORD044366,2025-03-30 00:00:00,CUST01972,PROD0149,R014,Marketplace,2,15077.01,9.93,27159.73,18704.44,8455.29,Profitable
ORD019600,2026-05-15 00:00:00,CUST01673,PROD0133,R002,Marketplace,2,12376.92,6.46,23154.74,14699.44,8455.3,Profitable
ORD058749,2024-12-01 00:00:00,CUST01537,PROD0023,R010,Online,4,12094.54,5.52,45707.69,37252.2,8455.49,Profitable
ORD057748,2024-02-17 00:00:00,CUST05732,PROD0168,R010,Store,4,7461.76,9.96,26874.27,18418.76,8455.51,Profitable
ORD071221,2025-03-09 00:00:00,CUST04912,PROD0130,R015,Online,3,9115.86,9.51,24746.83,16291.11,8455.72,Profitable
ORD056284,2025-11-24 00:00:00,CUST03293,PROD0003,R002,Store,2,15842.07,2.01,31047.29,22590.06,8457.23,Profitable
ORD046579,2024-06-08 00:00:00,CUST04549,PROD0126,R020,Store,3,11737.65,1.89,34547.43,26089.71,8457.72,Profitable
ORD001886,2025-05-04 00:00:00,CUST00072,PROD0063,R008,Online,5,4222.04,2.43,20597.22,12139.35,8457.87,Profitable
ORD000821,2024-10-24 00:00:00,CUST00466,PROD0113,R008,Store,4,14425.18,4.92,54861.84,46403.88,8457.96,Profitable
ORD047667,2026-06-17 00:00:00,CUST04033,PROD0078,R010,Online,4,11816.08,14.81,40264.47,31805.4,8459.07,Profitable
ORD009145,2024-05-10 00:00:00,CUST03231,PROD0171,R017,Store,5,13350.31,14.87,56825.59,48366.25,8459.34,Profitable
ORD021978,2025-03-03 00:00:00,CUST00648,PROD0165,R012,Online,4,11488.02,2.41,44844.63,36385.12,8459.51,Profitable
ORD063086,2025-09-15 00:00:00,CUST03615,PROD0123,R024,Online,3,10275.68,11.35,27328.17,18868.38,8459.79,Profitable
ORD005928,2024-02-19 00:00:00,CUST04411,PROD0118,R023,Marketplace,3,11702.39,0.9,34791.21,26331.03,8460.18,Profitable
ORD010466,2025-02-20 00:00:00,CUST01728,PROD0004,R019,Online,3,15906.36,10.67,42627.45,34167.09,8460.36,Profitable
ORD049054,2024-06-08 00:00:00,CUST03099,PROD0003,R009,Online,2,15842.07,2.0,31050.46,22590.06,8460.4,Profitable
ORD043517,2026-05-15 00:00:00,CUST05441,PROD0163,R024,Online,4,9897.91,13.7,34167.59,25706.56,8461.03,Profitable
ORD058824,2024-02-03 00:00:00,CUST00083,PROD0138,R009,Online,3,12600.9,12.85,32945.05,24483.0,8462.05,Profitable
ORD023621,2026-05-06 00:00:00,CUST00276,PROD0037,R010,Online,4,9731.05,19.17,31462.43,23000.24,8462.19,Profitable
ORD035371,2024-12-27 00:00:00,CUST03914,PROD0083,R013,Online,2,13634.93,10.5,24406.52,15943.3,8463.22,Profitable
ORD009885,2025-03-11 00:00:00,CUST03078,PROD0068,R017,Online,5,14057.37,6.57,65669.0,57205.7,8463.3,Profitable
ORD048175,2026-06-30 00:00:00,CUST03618,PROD0158,R021,Online,3,16109.18,13.68,41716.33,33252.48,8463.85,Profitable
ORD062795,2026-05-24 00:00:00,CUST00792,PROD0010,R009,Store,4,11772.01,4.84,44808.98,36344.72,8464.26,Profitable
ORD049922,2025-02-10 00:00:00,CUST00863,PROD0158,R008,Online,2,16109.18,4.92,30633.22,22168.32,8464.9,Profitable
ORD058757,2025-06-28 00:00:00,CUST01374,PROD0030,R016,Online,3,10355.74,9.64,28072.34,19605.21,8467.13,Profitable
ORD040000,2024-10-26 00:00:00,CUST00535,PROD0115,R014,Online,2,16930.95,6.31,31725.21,23257.5,8467.71,Profitable
ORD046854,2024-11-28 00:00:00,CUST05547,PROD0171,R013,Online,3,13350.31,6.4,37487.67,29019.75,8467.92,Profitable
ORD005596,2024-07-08 00:00:00,CUST02974,PROD0108,R024,Marketplace,5,12361.97,10.94,55047.85,46579.5,8468.35,Profitable
ORD068532,2026-06-16 00:00:00,CUST04765,PROD0040,R013,Marketplace,4,7125.69,8.09,26196.89,17726.92,8469.97,Profitable
ORD040208,2024-01-20 00:00:00,CUST05905,PROD0023,R014,Marketplace,4,12094.54,5.49,45722.2,37252.2,8470.0,Profitable
ORD008478,2025-03-19 00:00:00,CUST02036,PROD0101,R022,Online,2,12071.69,1.34,23819.86,15347.92,8471.94,Profitable
ORD007370,2025-10-22 00:00:00,CUST01168,PROD0113,R018,Marketplace,3,14425.18,0.0,43275.54,34802.91,8472.63,Profitable
ORD013823,2025-10-03 00:00:00,CUST01949,PROD0113,R025,Online,3,14425.18,0.0,43275.54,34802.91,8472.63,Profitable
ORD018359,2024-12-23 00:00:00,CUST05323,PROD0113,R008,Store,3,14425.18,0.0,43275.54,34802.91,8472.63,Profitable
ORD063287,2024-10-23 00:00:00,CUST01805,PROD0126,R025,Online,5,11737.65,11.47,51956.71,43482.85,8473.86,Profitable
ORD061047,2024-06-15 00:00:00,CUST05328,PROD0177,R012,Online,5,6508.8,9.77,29364.45,20889.8,8474.65,Profitable
ORD027635,2025-06-10 00:00:00,CUST03804,PROD0023,R004,Marketplace,4,12094.54,5.48,45727.04,37252.2,8474.84,Profitable
ORD024726,2025-02-22 00:00:00,CUST05657,PROD0036,R021,Online,2,15593.56,5.45,29487.42,21012.44,8474.98,Profitable
ORD005059,2024-03-06 00:00:00,CUST00012,PROD0034,R015,Online,2,15512.32,11.9,27332.71,18857.1,8475.61,Profitable
ORD003130,2025-02-15 00:00:00,CUST00475,PROD0073,R013,Online,3,8656.25,8.05,23878.27,15401.94,8476.33,Profitable
ORD070540,2024-03-28 00:00:00,CUST05724,PROD0037,R013,Online,3,9731.05,11.87,25727.92,17250.18,8477.74,Profitable
ORD058349,2025-05-27 00:00:00,CUST03360,PROD0109,R014,Marketplace,3,8971.66,10.8,24008.16,15528.33,8479.83,Profitable
ORD017942,2024-03-22 00:00:00,CUST01641,PROD0054,R018,Store,2,17939.72,11.57,31728.19,23247.64,8480.55,Profitable
ORD035657,2024-06-30 00:00:00,CUST02923,PROD0138,R007,Store,3,12600.9,12.8,32963.95,24483.0,8480.95,Profitable
ORD010465,2025-12-26 00:00:00,CUST03879,PROD0130,R001,Online,4,9115.86,17.17,30202.67,21721.48,8481.19,Profitable
ORD026198,2025-01-21 00:00:00,CUST04404,PROD0036,R017,Online,2,15593.56,5.43,29493.66,21012.44,8481.22,Profitable
ORD019461,2026-03-14 00:00:00,CUST03747,PROD0176,R010,Online,2,12006.69,6.76,22390.08,13908.22,8481.86,Profitable
ORD023849,2024-02-29 00:00:00,CUST05394,PROD0102,R012,Marketplace,5,5276.76,8.57,24122.71,15640.65,8482.06,Profitable
ORD034724,2024-12-21 00:00:00,CUST05813,PROD0061,R002,Online,4,7568.74,1.12,29935.88,21453.64,8482.24,Profitable
ORD031314,2024-07-05 00:00:00,CUST00626,PROD0168,R002,Online,4,7461.76,9.87,26901.14,18418.76,8482.38,Profitable
ORD065544,2025-07-08 00:00:00,CUST02127,PROD0129,R023,Store,5,5163.83,1.91,25326.0,16843.3,8482.7,Profitable
ORD047844,2024-01-23 00:00:00,CUST02480,PROD0152,R006,Store,4,8156.28,6.05,30651.3,22168.24,8483.06,Profitable
ORD005275,2026-03-12 00:00:00,CUST01923,PROD0061,R010,Store,5,7568.74,6.72,35300.6,26817.05,8483.55,Profitable
ORD000519,2024-05-03 00:00:00,CUST03965,PROD0015,R024,Store,3,18083.63,18.9,43997.47,35512.92,8484.55,Profitable
ORD063109,2025-04-15 00:00:00,CUST02876,PROD0161,R001,Online,2,15765.29,5.9,29670.28,21185.36,8484.92,Profitable
ORD044510,2024-10-15 00:00:00,CUST03839,PROD0147,R001,Marketplace,6,5213.69,10.02,28147.67,19662.06,8485.61,Profitable
ORD056114,2025-11-14 00:00:00,CUST04197,PROD0164,R014,Store,2,15495.6,5.29,29351.77,20866.0,8485.77,Profitable
ORD011509,2024-09-16 00:00:00,CUST01890,PROD0179,R021,Online,3,15031.47,5.48,42623.24,34137.09,8486.15,Profitable
ORD061415,2026-04-25 00:00:00,CUST03404,PROD0133,R023,Online,2,12376.92,6.33,23186.92,14699.44,8487.48,Profitable
ORD020934,2024-03-24 00:00:00,CUST04385,PROD0020,R023,Online,5,4124.29,1.32,20349.25,11861.2,8488.05,Profitable
ORD035166,2026-03-09 00:00:00,CUST04185,PROD0163,R012,Store,4,9897.91,13.63,34195.3,25706.56,8488.74,Profitable
ORD002287,2025-11-27 00:00:00,CUST00895,PROD0140,R024,Marketplace,2,16058.37,14.07,27597.91,19108.04,8489.87,Profitable
ORD053764,2026-06-01 00:00:00,CUST03432,PROD0057,R015,Marketplace,4,9379.9,0.63,37283.23,28790.24,8492.99,Profitable
ORD012099,2024-02-25 00:00:00,CUST00623,PROD0001,R016,Online,5,12001.3,17.57,49463.36,40969.75,8493.61,Profitable
ORD018516,2024-08-15 00:00:00,CUST00856,PROD0162,R016,Marketplace,2,14802.17,12.35,25948.2,17454.42,8493.78,Profitable
ORD021149,2025-12-11 00:00:00,CUST00588,PROD0161,R010,Store,2,15765.29,5.87,29679.73,21185.36,8494.37,Profitable
ORD016683,2025-05-17 00:00:00,CUST03862,PROD0054,R004,Store,2,17939.72,11.53,31742.54,23247.64,8494.9,Profitable
ORD017402,2025-10-15 00:00:00,CUST03246,PROD0128,R017,Online,6,6488.56,21.02,30747.99,22252.44,8495.55,Profitable
ORD029433,2025-08-22 00:00:00,CUST01894,PROD0115,R011,Online,3,16930.95,14.59,43382.17,34886.25,8495.92,Profitable
ORD052716,2024-08-13 00:00:00,CUST03574,PROD0152,R007,Marketplace,4,8156.28,6.01,30664.35,22168.24,8496.11,Profitable
ORD047457,2024-07-07 00:00:00,CUST02180,PROD0166,R019,Online,6,6336.84,3.01,36876.61,28380.12,8496.49,Profitable
ORD054170,2026-02-25 00:00:00,CUST05399,PROD0105,R016,Online,3,10597.29,11.56,28116.73,19619.58,8497.15,Profitable
ORD006822,2025-08-14 00:00:00,CUST05697,PROD0106,R016,Store,6,4279.13,4.14,24611.84,16114.08,8497.76,Profitable
ORD002519,2025-04-25 00:00:00,CUST03353,PROD0163,R019,Marketplace,3,9897.91,6.45,27778.48,19279.92,8498.56,Profitable
ORD015991,2024-12-13 00:00:00,CUST00548,PROD0001,R010,Marketplace,4,12001.3,14.02,41274.87,32775.8,8499.07,Profitable
ORD031730,2026-04-18 00:00:00,CUST04464,PROD0004,R004,Store,2,15906.36,1.68,31278.27,22778.06,8500.21,Profitable
ORD050065,2024-04-25 00:00:00,CUST03729,PROD0121,R015,Marketplace,2,15732.26,5.58,29708.8,21208.3,8500.5,Profitable
ORD031901,2024-08-06 00:00:00,CUST02987,PROD0165,R019,Online,4,11488.02,2.32,44885.99,36385.12,8500.87,Profitable
ORD019488,2025-02-18 00:00:00,CUST04529,PROD0179,R009,Store,4,15031.47,10.16,54017.09,45516.12,8500.97,Profitable
ORD073035,2025-05-22 00:00:00,CUST04866,PROD0019,R017,Online,3,9684.46,10.94,25874.94,17373.81,8501.13,Profitable
ORD006977,2025-10-15 00:00:00,CUST00522,PROD0033,R020,Online,4,8818.49,0.14,35224.58,26722.8,8501.78,Profitable
ORD018246,2025-08-28 00:00:00,CUST05267,PROD0153,R012,Marketplace,4,8234.87,8.34,30192.33,21690.44,8501.89,Profitable
ORD020294,2025-12-05 00:00:00,CUST05800,PROD0126,R011,Online,4,11737.65,7.8,43288.45,34786.28,8502.17,Profitable
ORD044041,2024-10-08 00:00:00,CUST00787,PROD0160,R007,Store,3,9056.08,5.12,25777.23,17274.48,8502.75,Profitable
ORD009403,2024-03-17 00:00:00,CUST02044,PROD0063,R003,Online,6,4222.04,8.93,23070.07,14567.22,8502.85,Profitable
ORD062361,2024-12-22 00:00:00,CUST05043,PROD0064,R009,Online,5,14023.42,12.43,61401.54,52897.85,8503.69,Profitable
ORD064715,2025-01-04 00:00:00,CUST05197,PROD0128,R018,Online,5,6488.56,16.63,27047.56,18543.7,8503.86,Profitable
ORD013216,2024-10-14 00:00:00,CUST00927,PROD0135,R019,Store,4,11613.45,5.93,43699.09,35194.56,8504.53,Profitable
ORD011661,2025-06-09 00:00:00,CUST03213,PROD0063,R015,Online,6,4222.04,8.92,23072.6,14567.22,8505.38,Profitable
ORD071358,2026-02-27 00:00:00,CUST00176,PROD0090,R011,Store,6,6354.08,2.23,37274.3,28768.86,8505.44,Profitable
ORD043190,2025-11-14 00:00:00,CUST00319,PROD0026,R021,Online,2,12026.19,6.2,22561.13,14054.74,8506.39,Profitable
ORD047899,2026-05-13 00:00:00,CUST04997,PROD0034,R021,Online,2,15512.32,11.8,27363.73,18857.1,8506.63,Profitable
ORD033438,2024-11-29 00:00:00,CUST02232,PROD0109,R022,Store,3,8971.66,10.7,24035.08,15528.33,8506.75,Profitable
ORD031990,2024-08-13 00:00:00,CUST05828,PROD0032,R003,Marketplace,2,16577.15,10.95,29523.9,21017.02,8506.88,Profitable
ORD035367,2026-01-02 00:00:00,CUST02151,PROD0133,R002,Online,2,12376.92,6.25,23206.72,14699.44,8507.28,Profitable
ORD057106,2024-04-02 00:00:00,CUST04892,PROD0003,R020,Online,5,15842.07,17.96,64984.17,56475.15,8509.02,Profitable
ORD068975,2024-04-27 00:00:00,CUST03725,PROD0140,R020,Online,2,16058.37,14.01,27617.18,19108.04,8509.14,Profitable
ORD020331,2024-02-28 00:00:00,CUST01097,PROD0047,R022,Online,6,7182.73,2.23,42135.33,33625.68,8509.65,Profitable
ORD029407,2024-09-21 00:00:00,CUST01318,PROD0161,R008,Online,2,15765.29,5.82,29695.5,21185.36,8510.14,Profitable
ORD009807,2024-08-26 00:00:00,CUST00229,PROD0164,R013,Store,2,15495.6,5.21,29376.56,20866.0,8510.56,Profitable
ORD067705,2025-12-24 00:00:00,CUST05504,PROD0079,R002,Online,5,5573.33,5.84,26239.24,17728.35,8510.89,Profitable
ORD001356,2026-06-17 00:00:00,CUST00140,PROD0094,R012,Online,4,12677.35,9.59,45846.37,37334.08,8512.29,Profitable
ORD001696,2025-01-08 00:00:00,CUST05643,PROD0094,R016,Online,4,12677.35,9.59,45846.37,37334.08,8512.29,Profitable
ORD001125,2025-10-20 00:00:00,CUST05423,PROD0029,R021,Store,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD001967,2025-04-26 00:00:00,CUST04199,PROD0029,R002,Store,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD019209,2025-12-01 00:00:00,CUST04269,PROD0029,R020,Online,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD044783,2025-06-06 00:00:00,CUST05649,PROD0029,R018,Online,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD045868,2024-04-10 00:00:00,CUST02342,PROD0029,R004,Online,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD070833,2024-03-18 00:00:00,CUST04069,PROD0029,R001,Online,2,13777.49,0.0,27554.98,19042.3,8512.68,Profitable
ORD074687,2024-02-03 00:00:00,CUST04020,PROD0008,R013,Store,3,8891.61,9.81,24058.03,15544.92,8513.11,Profitable
ORD056131,2025-10-30 00:00:00,CUST00105,PROD0032,R013,Online,2,16577.15,10.93,29530.54,21017.02,8513.52,Profitable
ORD020230,2025-11-13 00:00:00,CUST03066,PROD0105,R001,Online,5,10597.29,22.22,41212.86,32699.3,8513.56,Profitable
ORD014106,2026-03-07 00:00:00,CUST00192,PROD0061,R012,Online,6,7568.74,10.39,40694.09,32180.46,8513.63,Profitable
ORD029225,2024-12-09 00:00:00,CUST02738,PROD0094,R022,Online,3,12677.35,3.99,36514.57,28000.56,8514.01,Profitable
ORD042211,2025-07-23 00:00:00,CUST02655,PROD0064,R007,Marketplace,3,14023.42,4.32,40252.82,31738.71,8514.11,Profitable
ORD068839,2024-07-21 00:00:00,CUST03899,PROD0153,R010,Online,4,8234.87,8.3,30205.5,21690.44,8515.06,Profitable
ORD047734,2025-01-13 00:00:00,CUST04484,PROD0097,R004,Online,3,11000.04,14.99,28053.4,19537.98,8515.42,Profitable
ORD035109,2026-01-27 00:00:00,CUST01455,PROD0057,R025,Marketplace,4,9379.9,0.57,37305.74,28790.24,8515.5,Profitable
ORD071595,2026-02-26 00:00:00,CUST01666,PROD0015,R009,Online,2,18083.63,10.99,32192.48,23675.28,8517.2,Profitable
ORD054325,2026-01-28 00:00:00,CUST00955,PROD0001,R020,Online,5,12001.3,17.53,49487.36,40969.75,8517.61,Profitable
ORD010539,2025-02-16 00:00:00,CUST05469,PROD0147,R010,Online,5,5213.69,4.47,24903.19,16385.05,8518.14,Profitable
ORD051062,2024-02-14 00:00:00,CUST02913,PROD0071,R010,Online,4,10420.29,0.0,41681.16,33161.96,8519.2,Profitable
ORD041346,2025-01-20 00:00:00,CUST04374,PROD0158,R007,Marketplace,2,16109.18,4.75,30687.99,22168.32,8519.67,Profitable
ORD003482,2024-11-13 00:00:00,CUST03387,PROD0088,R010,Online,2,15469.47,14.48,26458.98,17939.12,8519.86,Profitable
ORD055166,2025-07-03 00:00:00,CUST00559,PROD0152,R012,Store,5,8156.28,11.16,36230.2,27710.3,8519.9,Profitable
ORD062357,2024-03-27 00:00:00,CUST05678,PROD0034,R008,Online,3,15512.32,20.91,36806.08,28285.65,8520.43,Profitable
ORD050265,2026-06-04 00:00:00,CUST01376,PROD0098,R001,Online,2,15512.35,13.01,26988.39,18466.4,8521.99,Profitable
ORD057685,2025-02-05 00:00:00,CUST05709,PROD0073,R011,Store,3,8656.25,7.87,23925.01,15401.94,8523.07,Profitable
ORD012665,2024-10-21 00:00:00,CUST05779,PROD0153,R011,Store,6,8234.87,16.9,41059.06,32535.66,8523.4,Profitable
ORD058701,2024-01-16 00:00:00,CUST05310,PROD0124,R003,Online,4,10142.95,11.14,36052.1,27528.6,8523.5,Profitable
ORD033858,2025-11-13 00:00:00,CUST01897,PROD0037,R020,Online,4,9731.05,19.01,31524.71,23000.24,8524.47,Profitable
ORD006644,2025-01-08 00:00:00,CUST03462,PROD0126,R025,Store,3,11737.65,1.7,34614.33,26089.71,8524.62,Profitable
ORD072962,2024-05-23 00:00:00,CUST02169,PROD0099,R012,Online,6,5204.8,11.22,27724.93,19200.3,8524.63,Profitable
ORD007456,2024-05-17 00:00:00,CUST05808,PROD0149,R009,Online,2,15077.01,9.7,27229.08,18704.44,8524.64,Profitable
ORD049603,2025-02-22 00:00:00,CUST02594,PROD0046,R024,Store,5,5767.09,2.84,28016.52,19491.8,8524.72,Profitable
ORD070608,2024-12-27 00:00:00,CUST01879,PROD0068,R023,Marketplace,4,14057.37,3.45,54289.56,45764.56,8525.0,Profitable
ORD060525,2024-03-18 00:00:00,CUST00515,PROD0023,R005,Store,5,12094.54,8.9,55090.63,46565.25,8525.38,Profitable
ORD009079,2024-01-12 00:00:00,CUST04100,PROD0161,R025,Online,4,15765.29,19.29,50896.66,42370.72,8525.94,Profitable
ORD013409,2024-10-10 00:00:00,CUST03034,PROD0104,R022,Online,5,5323.97,2.43,25972.99,17446.95,8526.04,Profitable
ORD051907,2024-09-17 00:00:00,CUST04773,PROD0164,R005,Marketplace,2,15495.6,5.16,29392.05,20866.0,8526.05,Profitable
ORD021633,2024-04-05 00:00:00,CUST03425,PROD0179,R018,Online,3,15031.47,5.39,42663.82,34137.09,8526.73,Profitable
ORD037660,2025-12-14 00:00:00,CUST02813,PROD0004,R020,Marketplace,3,15906.36,10.53,42694.26,34167.09,8527.17,Profitable
ORD039575,2025-08-04 00:00:00,CUST03579,PROD0123,R012,Online,3,10275.68,11.13,27395.99,18868.38,8527.61,Profitable
ORD060138,2025-07-01 00:00:00,CUST03337,PROD0124,R015,Online,3,10142.95,4.12,29175.18,20646.45,8528.73,Profitable
ORD007815,2024-08-28 00:00:00,CUST00613,PROD0009,R007,Online,5,6992.14,8.23,32083.43,23554.5,8528.93,Profitable
ORD047840,2024-02-27 00:00:00,CUST04329,PROD0094,R007,Online,3,12677.35,3.95,36529.78,28000.56,8529.22,Profitable
